season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2009-2010,"2010 ISU World Championships, BUL, Sofia",1000m,m,Preliminaries,1,1,2,,132,FrancoisHAMELIN,6167,CAN,1:27.987,Q,
2009-2010,"2010 ISU World Championships, BUL, Sofia",1000m,m,Preliminaries,1,2,3,,178,NielsKERSTHOLT,7067,NED,1:28.574,Q,
2009-2010,"2010 ISU World Championships, BUL, Sofia",1000m,m,Preliminaries,1,3,5,,189,DmytroPOLTAVETS,7221,UKR,1:29.420,,
2009-2010,"2010 ISU World Championships, BUL, Sofia",1000m,m,Preliminaries,1,4,1,,123,EdinBRANKOVIC,7256,BIH,1:29.648,,
2009-2010,"2010 ISU World Championships, BUL, Sofia",1000m,m,Preliminaries,1,5,4,,155,LUIPanToBarton,7551,HKG,1:29.743,,
2009-2010,"2010 ISU World Championships, BUL, Sofia",1000m,m,Preliminaries,2,2,2,,136,HANJialiang,6168,CHN,1:28.147,Q,
2009-2010,"2010 ISU World Championships, BUL, Sofia",1000m,m,Preliminaries,2,3,5,,141,VojtechLOUDIN,7597,CZE,1:29.463,,
2009-2010,"2010 ISU World Championships, BUL, Sofia",1000m,m,Preliminaries,2,4,1,,121,MatthiasSTELZMUELLER,7181,AUT,1:30.894,,
2009-2010,"2010 ISU World Championships, BUL, Sofia",1000m,m,Preliminaries,2,5,3,,142,AlvaroPENA,7791,ESP,1:43.418,,
2009-2010,"2010 ISU World Championships, BUL, Sofia",1000m,m,Preliminaries,3,1,2,,137,LIANGWenhao,7594,CHN,1:31.374,Q,
2009-2010,"2010 ISU World Championships, BUL, Sofia",1000m,m,Preliminaries,3,2,5,,167,YumaSAKURAI,6182,JPN,1:31.896,Q,
2009-2010,"2010 ISU World Championships, BUL, Sofia",1000m,m,Preliminaries,3,3,1,,157,OLAHBence,7439,HUN,1:32.012,,
2009-2010,"2010 ISU World Championships, BUL, Sofia",1000m,m,Preliminaries,3,4,3,,186,TSAIPing-Yuan,6583,TPE,1:35.629,,
2009-2010,"2010 ISU World Championships, BUL, Sofia",1000m,m,Preliminaries,3,DQ,4,,183,ViacheslavKURGINIAN,6934,RUS,DQ,,
