season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",1000m,w,Heats,1,1,1,,12,MarianneST-GELAIS,7216,CAN,1:30.824,Q
2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",1000m,w,Heats,1,2,2,,77,LanaGEHRING,7254,USA,1:30.958,Q
2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",1000m,w,Heats,1,3,3,,67,NinaEVTEEVA,6511,RUS,1:31.135,q
2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",1000m,w,Heats,1,4,4,,61,MALISZEWSKANatalia,8437,POL,1:33.418,
2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",1000m,w,Heats,2,1,1,,17,LIJianrou,7910,CHN,1:31.937,Q
2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",1000m,w,Heats,2,2,3,,48,KIMMin-Jung,6831,KOR,1:32.041,Q
2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",1000m,w,Heats,2,3,4,,38,AyukoITO,6791,JPN,1:32.552,
2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",1000m,w,Heats,2,4,2,,70,TatianaBODOVA,7250,SVK,1:32.641,
2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",1000m,w,Heats,3,1,4,,51,SHIMSukHee,8092,KOR,1:30.557,Q
2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",1000m,w,Heats,3,2,1,,11,ValerieMALTAIS,6216,CAN,1:30.660,Q
2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",1000m,w,Heats,3,3,3,,65,OlgaBELYAKOVA,7112,RUS,1:30.770,q
2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",1000m,w,Heats,3,4,2,,31,SzandraLAJTOS,6339,HUN,1:33.184,
2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",1000m,w,Heats,4,2,3,,41,YuiSAKAI,6229,JPN,1:30.616,Q
2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",1000m,w,Heats,4,3,1,,18,LIUQiuhong,6286,CHN,1:30.691,q
2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",1000m,w,Heats,4,4,4,,2,DeannaLOCKETT,7956,AUS,1:30.869,
2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",1000m,w,Heats,5,1,1,,19,WANGMeng,6594,CHN,1:31.409,Q
2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",1000m,w,Heats,5,2,3,,50,PARKSeung-Hi,7164,KOR,1:31.506,Q
2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",1000m,w,Heats,5,3,2,,9,Marie-EveDROLET,6059,CAN,1:31.633,q
2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",1000m,w,Heats,5,4,4,,43,SayuriSHIMIZU,7544,JPN,1:32.846,
