season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2014-2015,ISU World Cup 2014/15 - Dresden (GER),1500m(2),w,FinalB,1,1,2,,82,EkaterinaSTRELKOVA,8378,RUS,2:42.826,
2014-2015,ISU World Cup 2014/15 - Dresden (GER),1500m(2),w,FinalB,1,2,5,,34,CharlotteGILMARTIN,7136,GBR,2:42.931,
2014-2015,ISU World Cup 2014/15 - Dresden (GER),1500m(2),w,FinalB,1,3,1,,83,ZAKHAROVAEvgeniya,7715,RUS,2:42.997,
2014-2015,ISU World Cup 2014/15 - Dresden (GER),1500m(2),w,FinalB,1,4,4,,55,HitomiSAITO,7576,JPN,2:43.078,
2014-2015,ISU World Cup 2014/15 - Dresden (GER),1500m(2),w,FinalB,1,5,6,,32,PIERRONVeronique,6196,FRA,2:50.080,
2014-2015,ISU World Cup 2014/15 - Dresden (GER),1500m(2),w,FinalB,1,6,3,,20,GUOYihan,8364,CHN,notime,
