season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2015-2016,ISU World Short Track Speed Skating Championships® 2016,1500m,m,Heats,1,1,3,,4,HAMELINCharles,6610,CAN,2:15.014,Q,
2015-2016,ISU World Short Track Speed Skating Championships® 2016,1500m,m,Heats,1,2,4,,160,YOSHINAGAKazuki,8745,JPN,2:15.382,Q,
2015-2016,ISU World Short Track Speed Skating Championships® 2016,1500m,m,Heats,1,3,6,,38,KOLENCMartin,8604,CRO,2:20.974,,
2015-2016,ISU World Short Track Speed Skating Championships® 2016,1500m,m,Heats,1,4,5,,170,HANDEIVolodymyr,8525,UKR,2:29.330,,
2015-2016,ISU World Short Track Speed Skating Championships® 2016,1500m,m,Heats,1,5,1,,20,FreekvanderWART,7269,NED,notime,ADV,
2015-2016,ISU World Short Track Speed Skating Championships® 2016,1500m,m,Heats,1,PEN,2,,7,SHIJingnan,7728,CHN,PEN,,
2015-2016,ISU World Short Track Speed Skating Championships® 2016,1500m,m,Heats,2,1,2,,45,KWAKYoon-Gy,6120,KOR,2:22.586,Q,
2015-2016,ISU World Short Track Speed Skating Championships® 2016,1500m,m,Heats,2,2,5,,14,ViktorKNOCH,6177,HUN,2:23.067,Q,
2015-2016,ISU World Short Track Speed Skating Championships® 2016,1500m,m,Heats,2,3,1,,69,SCHUBERTChristoph,7734,GER,2:24.230,,
2015-2016,ISU World Short Track Speed Skating Championships® 2016,1500m,m,Heats,2,4,4,,111,MenderesEREN,8351,TUR,2:26.389,,
2015-2016,ISU World Short Track Speed Skating Championships® 2016,1500m,m,Heats,2,5,3,,157,TSANGKeiWingKelvin,7735,HKG,2:42.749,,
2015-2016,ISU World Short Track Speed Skating Championships® 2016,1500m,m,Heats,3,1,5,,16,JackWHELBOURNE,7437,GBR,2:25.372,Q,
2015-2016,ISU World Short Track Speed Skating Championships® 2016,1500m,m,Heats,3,2,2,,22,John-HenryKRUEGER,7763,USA,2:25.475,Q,
2015-2016,ISU World Short Track Speed Skating Championships® 2016,1500m,m,Heats,3,3,4,,44,VladimirGRIGOREV,7826,RUS,2:25.591,,
2015-2016,ISU World Short Track Speed Skating Championships® 2016,1500m,m,Heats,3,4,3,,26,DOTTITommaso,7604,ITA,2:25.697,,
2015-2016,ISU World Short Track Speed Skating Championships® 2016,1500m,m,Heats,3,5,6,,165,DennisVISSER,8498,NED,2:26.344,,
2015-2016,ISU World Short Track Speed Skating Championships® 2016,1500m,m,Heats,3,6,1,,169,SUJun-Peng,8643,TPE,2:29.662,,
2015-2016,ISU World Short Track Speed Skating Championships® 2016,1500m,m,Heats,4,2,5,,6,ShaolinSandorLIU,7928,HUN,2:19.966,Q,
2015-2016,ISU World Short Track Speed Skating Championships® 2016,1500m,m,Heats,4,3,3,,85,RichardSHOEBRIDGE,7825,GBR,2:22.146,,
2015-2016,ISU World Short Track Speed Skating Championships® 2016,1500m,m,Heats,4,4,4,,152,EdinBRANKOVIC,7256,BIH,2:23.525,,
2015-2016,ISU World Short Track Speed Skating Championships® 2016,1500m,m,Heats,4,5,2,,32,JUNGHyunWoo(Andy),8575,AUS,2:25.713,,
2015-2016,ISU World Short Track Speed Skating Championships® 2016,1500m,m,Heats,4,6,1,,168,IvanMOJSILOVIC,8640,SRB,2:36.690,,
2015-2016,ISU World Short Track Speed Skating Championships® 2016,1500m,m,Heats,5,1,4,,115,ZacharyBIGGS,8635,NZL,2:21.532,Q,
2015-2016,ISU World Short Track Speed Skating Championships® 2016,1500m,m,Heats,5,2,1,,18,LEPAPESebastien,7554,FRA,2:22.799,Q,
