season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2013-2014,Sochi 2014 Olympic Winter Games,1000m,m,Quarterfinals,1,1,3,,240,LEEHan-Bin,7444,KOR,1:24.444,Q
2013-2014,Sochi 2014 Olympic Winter Games,1000m,m,Quarterfinals,1,2,4,,209,HANTianyu,8388,CHN,1:24.490,Q
2013-2014,Sochi 2014 Olympic Winter Games,1000m,m,Quarterfinals,1,3,2,,259,ChrisCREVELING,8440,USA,1:24.691,
2013-2014,Sochi 2014 Olympic Winter Games,1000m,m,Quarterfinals,1,4,5,,224,ShaolinSandorLIU,7928,HUN,1:24.966,
2013-2014,Sochi 2014 Olympic Winter Games,1000m,m,Quarterfinals,1,5,1,,203,CharleCOURNOYER,8063,CAN,1:25.204,
2013-2014,Sochi 2014 Olympic Winter Games,1000m,m,Quarterfinals,2,1,1,,212,WUDajing,7729,CHN,1:24.753,Q
2013-2014,Sochi 2014 Olympic Winter Games,1000m,m,Quarterfinals,2,2,3,,252,VladimirGRIGOREV,7826,RUS,1:24.868,Q
2013-2014,Sochi 2014 Olympic Winter Games,1000m,m,Quarterfinals,2,3,5,,216,LEPAPESebastien,7554,FRA,1:25.368,
2013-2014,Sochi 2014 Olympic Winter Games,1000m,m,Quarterfinals,2,4,4,,226,CONFORTOLAYuri,6561,ITA,1:25.428,
2013-2014,Sochi 2014 Olympic Winter Games,1000m,m,Quarterfinals,2,5,2,,223,ViktorKNOCH,6177,HUN,1:25.673,
2013-2014,Sochi 2014 Olympic Winter Games,1000m,m,Quarterfinals,3,1,2,,250,VictorAN,8344,RUS,1:25.666,Q
2013-2014,Sochi 2014 Olympic Winter Games,1000m,m,Quarterfinals,3,2,4,,248,KNEGTSjinkie,7352,NED,1:25.695,Q
2013-2014,Sochi 2014 Olympic Winter Games,1000m,m,Quarterfinals,3,3,3,,256,EduardoALVAREZ,7617,USA,1:39.092,
2013-2014,Sochi 2014 Olympic Winter Games,1000m,m,Quarterfinals,3,4,1,,205,HAMELINCharles,6610,CAN,1:40.408,
2013-2014,Sochi 2014 Olympic Winter Games,1000m,m,Quarterfinals,4,1,2,,243,SINdaWoon,8035,KOR,1:24.215,Q
2013-2014,Sochi 2014 Olympic Winter Games,1000m,m,Quarterfinals,4,2,4,,251,SemenELISTRATOV,7293,RUS,1:24.239,Q
2013-2014,Sochi 2014 Olympic Winter Games,1000m,m,Quarterfinals,4,3,3,,207,OlivierJEAN,6756,CAN,1:24.935,
2013-2014,Sochi 2014 Olympic Winter Games,1000m,m,Quarterfinals,4,4,1,,258,J.R.CELSKI,7279,USA,notime,
