season,competition,event,gender,round,race,Place,Start Pos.,Relay Team,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2000-2001,2001 World Championships - Korea,5000MRelay,m,Heats,1,1,4,,,CANADA,7309,CAN,7:05.660,,
2000-2001,2001 World Championships - Korea,5000MRelay,m,Heats,1,2,3,,,ITALY,7301,ITA,7:06.277,,
2000-2001,2001 World Championships - Korea,5000MRelay,m,Heats,1,3,2,,,JAPAN,7304,JPN,7:09.768,,
2000-2001,2001 World Championships - Korea,5000MRelay,m,Heats,1,4,1,,,NETHERLANDS,7321,NED,7:16.313,,
2000-2001,2001 World Championships - Korea,5000MRelay,m,Heats,2,1,1,,,UNITEDSTATES,7306,USA,7:17.896,,
2000-2001,2001 World Championships - Korea,5000MRelay,m,Heats,2,2,3,,,CHINA,7303,CHN,7:23.885,,
2000-2001,2001 World Championships - Korea,5000MRelay,m,Heats,2,3,2,,,GREATBRITAIN,7320,GBR,7:25.996,,
2000-2001,2001 World Championships - Korea,5000MRelay,m,Heats,2,DQ,4,,,KOREA,7300,KOR,DQ,,
