season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2017-2018,ISU World Short Track Championships 2018 - Montreal (CAN),1000m,m,Quarterfinals,1,2,4,,3,SamuelGIRARD,8600,CAN,1:24.602,Q,
2017-2018,ISU World Short Track Championships 2018 - Montreal (CAN),1000m,m,Quarterfinals,1,3,3,,2,KNEGTSjinkie,7352,NED,1:24.644,q,
2017-2018,ISU World Short Track Championships 2018 - Montreal (CAN),1000m,m,Quarterfinals,1,4,5,,21,NIKISHADenis,8396,KAZ,1:24.741,,
2017-2018,ISU World Short Track Championships 2018 - Montreal (CAN),1000m,m,Quarterfinals,1,5,2,,105,CONFORTOLAYuri,6561,ITA,1:24.972,,
2017-2018,ISU World Short Track Championships 2018 - Montreal (CAN),1000m,m,Quarterfinals,2,1,2,,189,LIMHyoJun,9324,KOR,1:24.828,Q,
2017-2018,ISU World Short Track Championships 2018 - Montreal (CAN),1000m,m,Quarterfinals,2,2,5,,16,RENZiwei,8601,CHN,1:24.930,Q,
2017-2018,ISU World Short Track Championships 2018 - Montreal (CAN),1000m,m,Quarterfinals,2,3,3,,5,ShaoangLIU,8564,HUN,1:25.120,q,
2017-2018,ISU World Short Track Championships 2018 - Montreal (CAN),1000m,m,Quarterfinals,2,4,1,,180,DESMETStijn,8706,BEL,1:25.594,,
2017-2018,ISU World Short Track Championships 2018 - Montreal (CAN),1000m,m,Quarterfinals,2,5,4,,44,John-HenryKRUEGER,7763,USA,1:25.647,,
2017-2018,ISU World Short Track Championships 2018 - Montreal (CAN),1000m,m,Quarterfinals,3,1,2,,10,ShaolinSandorLIU,7928,HUN,1:26.327,Q,
2017-2018,ISU World Short Track Championships 2018 - Montreal (CAN),1000m,m,Quarterfinals,3,2,1,,20,RyosukeSAKAZUME,7542,JPN,1:26.450,Q,
2017-2018,ISU World Short Track Championships 2018 - Montreal (CAN),1000m,m,Quarterfinals,3,3,3,,12,SemenELISTRATOV,7293,RUS,1:26.781,,
2017-2018,ISU World Short Track Championships 2018 - Montreal (CAN),1000m,m,Quarterfinals,3,4,4,,7,VictorAN,8344,RUS,1:26.898,,
2017-2018,ISU World Short Track Championships 2018 - Montreal (CAN),1000m,m,Quarterfinals,3,5,5,,65,deLAATItzhak,7746,NED,notime,,
2017-2018,ISU World Short Track Championships 2018 - Montreal (CAN),1000m,m,Quarterfinals,4,1,1,,58,HWANGDaeHeon,9115,KOR,1:25.814,Q,
2017-2018,ISU World Short Track Championships 2018 - Montreal (CAN),1000m,m,Quarterfinals,4,2,3,,70,XUHongzhi,8070,CHN,1:25.922,Q,
2017-2018,ISU World Short Track Championships 2018 - Montreal (CAN),1000m,m,Quarterfinals,4,3,2,,32,ThibautFAUCONNET,6785,FRA,1:26.206,,
2017-2018,ISU World Short Track Championships 2018 - Montreal (CAN),1000m,m,Quarterfinals,4,4,4,,1,SEOYiRa,7940,KOR,1:27.247,,
2017-2018,ISU World Short Track Championships 2018 - Montreal (CAN),1000m,m,Quarterfinals,4,YC,5,,22,BYKANOVVladislav,6178,ISR,YC,,
