season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2019-2020,ISU World Cup  2019/20 - Montreal (CAN),500m,m,Rep.Semifinals,1,1,2,,106,TREACYNiall,9390,GBR,41.475,Q
2019-2020,ISU World Cup  2019/20 - Montreal (CAN),500m,m,Rep.Semifinals,1,2,4,,99,Mellevan'TWOUT,9550,NED,41.578,
2019-2020,ISU World Cup  2019/20 - Montreal (CAN),500m,m,Rep.Semifinals,1,3,5,,71,ANTONIOLIMattia,8572,ITA,41.863,
2019-2020,ISU World Cup  2019/20 - Montreal (CAN),500m,m,Rep.Semifinals,1,4,1,,94,SUNLong,9454,CHN,42.065,ADV
2019-2020,ISU World Cup  2019/20 - Montreal (CAN),500m,m,Rep.Semifinals,1,PEN,3,,17,DESMETStijn,8706,BEL,PEN,
2019-2020,ISU World Cup  2019/20 - Montreal (CAN),500m,m,Rep.Semifinals,2,1,4,,100,SIGHELPietro,9251,ITA,42.046,Q
2019-2020,ISU World Cup  2019/20 - Montreal (CAN),500m,m,Rep.Semifinals,2,2,5,,182,CASSINELLIAndrea,7741,ITA,42.073,
2019-2020,ISU World Cup  2019/20 - Montreal (CAN),500m,m,Rep.Semifinals,2,3,1,,170,KIMDagyeom,8766,KOR,43.104,
2019-2020,ISU World Cup  2019/20 - Montreal (CAN),500m,m,Rep.Semifinals,2,4,2,,84,BrandonKIM,9303,USA,47.834,
2019-2020,ISU World Cup  2019/20 - Montreal (CAN),500m,m,Rep.Semifinals,2,5,3,,129,KiichiSHIGEHIRO,9110,JPN,1:15.389,
