season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2013-2014,ISU World Short Track Speed Skating Championships 2014,1500m,w,Semifinals,1,2,4,,18,CHRISTIEElise,7135,GBR,2:27.943,Q,
2013-2014,ISU World Short Track Speed Skating Championships 2014,1500m,w,Semifinals,1,3,1,,42,JorienterMORS,6146,NED,2:28.021,,
2013-2014,ISU World Short Track Speed Skating Championships 2014,1500m,w,Semifinals,1,4,5,,12,KONGXue,7151,CHN,2:28.145,,
2013-2014,ISU World Short Track Speed Skating Championships 2014,1500m,w,Semifinals,1,5,2,,22,BernadettHEIDUM,6798,HUN,2:28.604,,
2013-2014,ISU World Short Track Speed Skating Championships 2014,1500m,w,Semifinals,1,6,3,,40,AgneSEREIKAITE,7708,LTU,2:29.063,,
2013-2014,ISU World Short Track Speed Skating Championships 2014,1500m,w,Semifinals,2,1,5,,35,KIMAlang,8484,KOR,2:27.563,Q,
2013-2014,ISU World Short Track Speed Skating Championships 2014,1500m,w,Semifinals,2,2,2,,8,ValerieMALTAIS,6216,CAN,2:27.850,Q,
2013-2014,ISU World Short Track Speed Skating Championships 2014,1500m,w,Semifinals,2,3,1,,11,HANYuTong,8365,CHN,2:28.040,,
2013-2014,ISU World Short Track Speed Skating Championships 2014,1500m,w,Semifinals,2,4,4,,58,EmilySCOTT,7823,USA,2:28.209,,
2013-2014,ISU World Short Track Speed Skating Championships 2014,1500m,w,Semifinals,2,5,3,,9,MarianneST-GELAIS,7216,CAN,2:28.269,,
2013-2014,ISU World Short Track Speed Skating Championships 2014,1500m,w,Semifinals,2,6,6,,19,CharlotteGILMARTIN,7136,GBR,2:28.540,,
2013-2014,ISU World Short Track Speed Skating Championships 2014,1500m,w,Semifinals,2,DNS,7,,17,PIERRONVeronique,6196,FRA,DNS,,
2013-2014,ISU World Short Track Speed Skating Championships 2014,1500m,w,Semifinals,3,1,7,,10,FANKexin,7694,CHN,2:28.673,Q,
2013-2014,ISU World Short Track Speed Skating Championships 2014,1500m,w,Semifinals,3,2,3,,59,JessicaKOOREMAN,7649,USA,2:28.915,Q,
2013-2014,ISU World Short Track Speed Skating Championships 2014,1500m,w,Semifinals,3,3,6,,1,VeronikaWINDISCH,6427,AUT,2:29.879,,
2013-2014,ISU World Short Track Speed Skating Championships 2014,1500m,w,Semifinals,3,4,2,,51,ValeriyaREZNIK,6573,RUS,2:29.927,,
2013-2014,ISU World Short Track Speed Skating Championships 2014,1500m,w,Semifinals,3,5,5,,44,vanKERKHOFYara,7422,NED,2:31.639,,
2013-2014,ISU World Short Track Speed Skating Championships 2014,1500m,w,Semifinals,3,6,1,,37,PARKSeung-Hi,7164,KOR,3:03.577,ADV,
2013-2014,ISU World Short Track Speed Skating Championships 2014,1500m,w,Semifinals,3,PEN,4,,24,AriannaFONTANA,6227,ITA,PEN,,
