season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2018-2019,ISU World Cup 2018/19 - Dresden (GER),500m,m,Semifinals,1,1,1,,4,LIMHyoJun,9324,KOR,40.489,QA
2018-2019,ISU World Cup 2018/19 - Dresden (GER),500m,m,Semifinals,1,2,4,,124,BLAISCedrik,8998,CAN,40.547,QA
2018-2019,ISU World Cup 2018/19 - Dresden (GER),500m,m,Semifinals,1,3,3,,125,DUBOISSteven,9092,CAN,40.675,QB
2018-2019,ISU World Cup 2018/19 - Dresden (GER),500m,m,Semifinals,1,4,2,,44,MIGUNOVDmitry,9334,FRA,40.750,QB
2018-2019,ISU World Cup 2018/19 - Dresden (GER),500m,m,Semifinals,1,5,5,,167,ThomasInsukHONG,8084,USA,40.859,
2018-2019,ISU World Cup 2018/19 - Dresden (GER),500m,m,Semifinals,2,1,1,,3,HWANGDaeHeon,9115,KOR,40.281,QA
2018-2019,ISU World Cup 2018/19 - Dresden (GER),500m,m,Semifinals,2,2,3,,7,RENZiwei,8601,CHN,40.518,QA
2018-2019,ISU World Cup 2018/19 - Dresden (GER),500m,m,Semifinals,2,3,4,,31,DESMETStijn,8706,BEL,52.116,QB
2018-2019,ISU World Cup 2018/19 - Dresden (GER),500m,m,Semifinals,2,4,2,,153,KIMGunWoo,9461,KOR,58.714,QB
2018-2019,ISU World Cup 2018/19 - Dresden (GER),500m,m,Semifinals,2,5,5,,129,JIAHaidong,9229,CHN,1:04.237,
2018-2019,ISU World Cup 2018/19 - Dresden (GER),500m,m,Semifinals,2,PEN,6,,210,EYBOGDaniil,8661,RUS,PEN,
