season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2011-2012,"2012 ISU World Championships, CHN, Shanghai",500m,w,Preliminaries,1,1,3,,36,AyukoITO,6791,JPN,44.720,Q,
2011-2012,"2012 ISU World Championships, CHN, Shanghai",500m,w,Preliminaries,1,2,2,,27,CharlotteGILMARTIN,7136,GBR,45.625,Q,
2011-2012,"2012 ISU World Championships, CHN, Shanghai",500m,w,Preliminaries,1,3,1,,21,KIMMiHyang,8431,PRK,47.148,,
2011-2012,"2012 ISU World Championships, CHN, Shanghai",500m,w,Preliminaries,1,PEN,4,,62,AlysonDUDEK,7290,USA,PEN,,
2011-2012,"2012 ISU World Championships, CHN, Shanghai",500m,w,Preliminaries,2,1,4,,26,CHRISTIEElise,7135,GBR,45.488,Q,
2011-2012,"2012 ISU World Championships, CHN, Shanghai",500m,w,Preliminaries,2,2,3,,22,PIERRONVeronique,6196,FRA,45.585,Q,
2011-2012,"2012 ISU World Championships, CHN, Shanghai",500m,w,Preliminaries,2,3,1,,1,JulieJUNG,7838,AUS,45.721,,
2011-2012,"2012 ISU World Championships, CHN, Shanghai",500m,w,Preliminaries,2,4,2,,7,RayaZAHARIEVA,7410,BUL,47.642,,
2011-2012,"2012 ISU World Championships, CHN, Shanghai",500m,w,Preliminaries,3,1,4,,63,JessicaKOOREMAN,7649,USA,46.356,Q,
2011-2012,"2012 ISU World Championships, CHN, Shanghai",500m,w,Preliminaries,3,2,3,,48,LEEEunByul,7421,KOR,46.500,Q,
2011-2012,"2012 ISU World Championships, CHN, Shanghai",500m,w,Preliminaries,3,3,2,,67,XeniyaMOTOVA,7343,KAZ,47.017,,
2011-2012,"2012 ISU World Championships, CHN, Shanghai",500m,w,Preliminaries,3,4,1,,5,TALAYEVAVolha,6792,BLR,47.198,,
2011-2012,"2012 ISU World Championships, CHN, Shanghai",500m,w,Preliminaries,4,2,3,,41,AnnitavanDOORN,6440,NED,45.119,Q,
2011-2012,"2012 ISU World Championships, CHN, Shanghai",500m,w,Preliminaries,4,3,1,,19,KaterinaNOVOTNA,6647,CZE,45.483,q,
2011-2012,"2012 ISU World Championships, CHN, Shanghai",500m,w,Preliminaries,5,1,3,,14,FANKexin,7694,CHN,44.638,Q,
2011-2012,"2012 ISU World Championships, CHN, Shanghai",500m,w,Preliminaries,5,2,1,,24,WALTERBianca,7232,GER,45.133,Q,
2011-2012,"2012 ISU World Championships, CHN, Shanghai",500m,w,Preliminaries,5,3,4,,56,OlgaBELYAKOVA,7112,RUS,45.474,q,
