season,competition,event,gender,round,race,Place,Start Pos.,Relay Team,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2011-2012,"2012 ISU European Championships, CZE, Mlada Boleslav",3000mRelay,w,Semifinals,1,1,2,,205,ITALY,7317,ITA,4:16.816,QA,
2011-2012,"2012 ISU European Championships, CZE, Mlada Boleslav",3000mRelay,w,Semifinals,1,2,1,,203,GERMANY,7313,GER,4:19.193,QA,
2011-2012,"2012 ISU European Championships, CZE, Mlada Boleslav",3000mRelay,w,Semifinals,1,3,3,,207,POLAND,7332,POL,4:28.366,,
2011-2012,"2012 ISU European Championships, CZE, Mlada Boleslav",3000mRelay,w,Semifinals,1,4,4,,209,UKRAINE,7334,UKR,4:30.610,,
2011-2012,"2012 ISU European Championships, CZE, Mlada Boleslav",3000mRelay,w,Semifinals,2,1,1,,204,HUNGARY,7323,HUN,4:20.513,QA,
2011-2012,"2012 ISU European Championships, CZE, Mlada Boleslav",3000mRelay,w,Semifinals,2,2,2,,206,NETHERLANDS,7322,NED,4:20.853,QA,
2011-2012,"2012 ISU European Championships, CZE, Mlada Boleslav",3000mRelay,w,Semifinals,2,3,3,,208,RUSSIA,7315,RUS,4:21.000,,
2011-2012,"2012 ISU European Championships, CZE, Mlada Boleslav",3000mRelay,w,Semifinals,2,4,4,,202,BULGARIA,7335,BUL,4:28.539,,
