season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2015-2016,ISU World Short Track Speed Skating Championships® 2016,500m,m,Quarterfinals,1,1,2,,19,SamuelGIRARD,8600,CAN,41.484,Q,
2015-2016,ISU World Short Track Speed Skating Championships® 2016,500m,m,Quarterfinals,1,2,3,,30,NIKISHADenis,8396,KAZ,41.749,Q,
2015-2016,ISU World Short Track Speed Skating Championships® 2016,500m,m,Quarterfinals,1,3,1,,6,ShaolinSandorLIU,7928,HUN,41.995,ADV,
2015-2016,ISU World Short Track Speed Skating Championships® 2016,500m,m,Quarterfinals,1,PEN,4,,22,John-HenryKRUEGER,7763,USA,PEN,,
2015-2016,ISU World Short Track Speed Skating Championships® 2016,500m,m,Quarterfinals,2,1,1,,11,SEOYiRa,7940,KOR,41.030,Q,
2015-2016,ISU World Short Track Speed Skating Championships® 2016,500m,m,Quarterfinals,2,2,2,,27,DmitryMIGUNOV,7755,RUS,41.356,Q,
2015-2016,ISU World Short Track Speed Skating Championships® 2016,500m,m,Quarterfinals,2,3,4,,20,FreekvanderWART,7269,NED,41.477,,
2015-2016,ISU World Short Track Speed Skating Championships® 2016,500m,m,Quarterfinals,2,4,5,,18,LEPAPESebastien,7554,FRA,41.506,,
2015-2016,ISU World Short Track Speed Skating Championships® 2016,500m,m,Quarterfinals,3,1,2,,16,JackWHELBOURNE,7437,GBR,41.110,Q,
2015-2016,ISU World Short Track Speed Skating Championships® 2016,500m,m,Quarterfinals,3,2,3,,2,PARKSeYeong,7750,KOR,41.352,Q,
2015-2016,ISU World Short Track Speed Skating Championships® 2016,500m,m,Quarterfinals,3,3,1,,7,SHIJingnan,7728,CHN,41.375,,
2015-2016,ISU World Short Track Speed Skating Championships® 2016,500m,m,Quarterfinals,3,4,4,,64,BYKANOVVladislav,6178,ISR,42.274,,
2015-2016,ISU World Short Track Speed Skating Championships® 2016,500m,m,Quarterfinals,4,1,2,,3,WUDajing,7729,CHN,41.109,Q,
2015-2016,ISU World Short Track Speed Skating Championships® 2016,500m,m,Quarterfinals,4,2,1,,48,ShaoangLIU,8564,HUN,41.188,Q,
2015-2016,ISU World Short Track Speed Skating Championships® 2016,500m,m,Quarterfinals,4,3,3,,45,KWAKYoon-Gy,6120,KOR,41.202,,
2015-2016,ISU World Short Track Speed Skating Championships® 2016,500m,m,Quarterfinals,4,4,4,,13,RobertoPUKITIS,7785,LAT,notime,,
