season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",1500m(2),m,RepQuarterfinals,1,1,2,,168,ViacheslavKURGINIAN,6934,RUS,2:24.615,Q
2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",1500m(2),m,RepQuarterfinals,1,2,4,,143,AZHGALIYEVAbzal,7685,KAZ,2:25.392,Q
2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",1500m(2),m,RepQuarterfinals,1,3,1,,175,IevgenGUTENOV,7178,UKR,2:25.524,Q
2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",1500m(2),m,RepQuarterfinals,1,4,3,,110,ViktorDIMITROV,7128,BUL,2:27.065,
2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",1500m(2),m,RepQuarterfinals,1,5,5,,172,SerdarILTIR,7787,TUR,2:28.441,
2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",1500m(2),m,RepQuarterfinals,2,1,1,,155,JakubJAWORSKI,6816,POL,2:25.935,Q
2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",1500m(2),m,RepQuarterfinals,2,2,4,,102,PierreBODA,7588,AUS,2:26.018,Q
2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",1500m(2),m,RepQuarterfinals,2,3,2,,128,ChristophMILZ,6175,GER,2:26.140,Q
2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",1500m(2),m,RepQuarterfinals,2,4,3,,144,FedorANDREYEV,7745,KAZ,2:26.373,
2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",1500m(2),m,RepQuarterfinals,2,5,5,,174,InanEREN,7788,TUR,2:34.131,
2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",1500m(2),m,RepQuarterfinals,3,1,3,,114,RemiBEAULIEU,6299,CAN,2:27.632,Q
2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",1500m(2),m,RepQuarterfinals,3,2,2,,181,EdoardoREGGIANI,7161,ITA,2:28.070,Q
2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",1500m(2),m,RepQuarterfinals,3,3,1,,132,LUIPanToBarton,7551,HKG,2:28.348,Q
2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",1500m(2),m,RepQuarterfinals,3,4,4,,109,AsenYORDANOV,6851,BUL,2:29.706,
2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",1500m(2),m,RepQuarterfinals,4,1,3,,153,BlakeSKJELLERUP,6549,NZL,2:29.196,Q
2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",1500m(2),m,RepQuarterfinals,4,2,5,,127,RobertBECKER,7258,GER,2:29.390,Q
2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",1500m(2),m,RepQuarterfinals,4,3,2,,152,KoenHAKKENBERG,7610,NED,2:29.663,Q
2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",1500m(2),m,RepQuarterfinals,4,4,4,,180,DOTTITommaso,7604,ITA,2:57.664,ADV
2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",1500m(2),m,RepQuarterfinals,4,PEN,1,,176,DmytroPOLTAVETS,7221,UKR,PEN,
