season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2019-2020,ISU Four Continents Short Track Championships 2020 - Montreal (CAN),1000m,w,Quarterfinals,1,1,4,,147,XUAili,8072,CHN,1:34.243,Q,
2019-2020,ISU Four Continents Short Track Championships 2020 - Montreal (CAN),1000m,w,Quarterfinals,1,2,1,,26,CHARLESAlyson,8722,CAN,1:34.355,Q,
2019-2020,ISU Four Continents Short Track Championships 2020 - Montreal (CAN),1000m,w,Quarterfinals,1,3,2,,69,GUOYihan,8364,CHN,1:34.462,,
2019-2020,ISU Four Continents Short Track Championships 2020 - Montreal (CAN),1000m,w,Quarterfinals,1,4,3,,66,WATANABEAoi,8744,JPN,1:36.147,,
2019-2020,ISU Four Continents Short Track Championships 2020 - Montreal (CAN),1000m,w,Quarterfinals,2,1,1,,129,KIMAlang,8484,KOR,1:37.041,Q,
2019-2020,ISU Four Continents Short Track Championships 2020 - Montreal (CAN),1000m,w,Quarterfinals,2,2,4,,37,CheyenneGOH,9291,SGP,1:38.856,Q,
2019-2020,ISU Four Continents Short Track Championships 2020 - Montreal (CAN),1000m,w,Quarterfinals,2,3,3,,17,SANTOSKristen,8527,USA,1:56.488,ADV,
2019-2020,ISU Four Continents Short Track Championships 2020 - Montreal (CAN),1000m,w,Quarterfinals,2,PEN,2,,148,RinaYAMANA,9400,JPN,PEN,,
2019-2020,ISU Four Continents Short Track Championships 2020 - Montreal (CAN),1000m,w,Quarterfinals,3,1,2,,131,SEOWhiMin,9263,KOR,1:35.001,Q,
2019-2020,ISU Four Continents Short Track Championships 2020 - Montreal (CAN),1000m,w,Quarterfinals,3,2,1,,24,BINEYMaame,9144,USA,1:35.198,Q,
2019-2020,ISU Four Continents Short Track Championships 2020 - Montreal (CAN),1000m,w,Quarterfinals,3,3,4,,107,STODDARDCorinne,9464,USA,1:35.339,,
2019-2020,ISU Four Continents Short Track Championships 2020 - Montreal (CAN),1000m,w,Quarterfinals,3,4,3,,127,TokoNANRI,8369,JPN,1:36.601,,
2019-2020,ISU Four Continents Short Track Championships 2020 - Montreal (CAN),1000m,w,Quarterfinals,4,2,1,,23,SARAULTCourtneyLee,9223,CAN,1:31.676,Q,
2019-2020,ISU Four Continents Short Track Championships 2020 - Montreal (CAN),1000m,w,Quarterfinals,4,3,4,,115,LIJinyu,9094,CHN,1:31.796,q,
2019-2020,ISU Four Continents Short Track Championships 2020 - Montreal (CAN),1000m,w,Quarterfinals,4,4,2,,70,CamilledeSERRES-RAINVILLE,9448,CAN,1:32.104,,
