season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2012-2013,"ISU World Cup 2012/2013, Dresden (GER)",1500m(1),w,Heats,1,1,4,,54,CHOIJiHyun,7711,KOR,2:36.849,Q
2012-2013,"ISU World Cup 2012/2013, Dresden (GER)",1500m(1),w,Heats,1,2,1,,15,Marie-EveDROLET,6059,CAN,2:36.960,Q
2012-2013,"ISU World Cup 2012/2013, Dresden (GER)",1500m(1),w,Heats,1,3,2,,41,VALCEPINAMartina,7159,ITA,2:37.055,
2012-2013,"ISU World Cup 2012/2013, Dresden (GER)",1500m(1),w,Heats,1,4,5,,68,BarbaraKOBYLAKIEWICZ,7585,POL,2:38.217,
2012-2013,"ISU World Cup 2012/2013, Dresden (GER)",1500m(1),w,Heats,1,PEN,3,,51,DariyaVOLOKITINA,7344,KAZ,PEN,
2012-2013,"ISU World Cup 2012/2013, Dresden (GER)",1500m(1),w,Heats,2,1,5,,21,KONGXue,7151,CHN,2:22.421,Q
2012-2013,"ISU World Cup 2012/2013, Dresden (GER)",1500m(1),w,Heats,2,2,4,,74,EkaterinaBARANOK,7822,RUS,2:23.719,Q
2012-2013,"ISU World Cup 2012/2013, Dresden (GER)",1500m(1),w,Heats,2,3,3,,84,SarahCHEN,7722,USA,2:23.868,q
2012-2013,"ISU World Cup 2012/2013, Dresden (GER)",1500m(1),w,Heats,2,4,2,,59,RosalieHUISMAN,7709,NED,2:27.576,
2012-2013,"ISU World Cup 2012/2013, Dresden (GER)",1500m(1),w,Heats,2,PEN,1,,11,CarolineTRUCHON,7908,CAN,PEN,
2012-2013,"ISU World Cup 2012/2013, Dresden (GER)",1500m(1),w,Heats,3,1,4,,42,AriannaFONTANA,6227,ITA,2:35.896,Q
2012-2013,"ISU World Cup 2012/2013, Dresden (GER)",1500m(1),w,Heats,3,2,1,,22,ZHOUYang,6222,CHN,2:35.988,Q
2012-2013,"ISU World Cup 2012/2013, Dresden (GER)",1500m(1),w,Heats,3,3,3,,56,KIMMin-Jung,6831,KOR,2:36.058,
