season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2008-2009,"2009 ISU World Championships, Austria",500M,m,Preliminaries,1,1,1,,178,J.R.CELSKI,7279,USA,42.089,Q,
2008-2009,"2009 ISU World Championships, Austria",500M,m,Preliminaries,1,2,3,,104,AndrePULEC,6054,AUT,43.116,Q,
2008-2009,"2009 ISU World Championships, Austria",500M,m,Preliminaries,1,3,2,,166,MarkJACKSON,6941,NZL,43.231,,
2008-2009,"2009 ISU World Championships, Austria",500M,m,Preliminaries,2,1,2,,181,JeffSIMON,7280,USA,42.117,Q,
2008-2009,"2009 ISU World Championships, Austria",500M,m,Preliminaries,2,2,3,,112,AssenPANDOV,6778,BUL,44.257,Q,
2008-2009,"2009 ISU World Championships, Austria",500M,m,Preliminaries,2,3,4,,172,MilosVIGAS,6132,SVK,45.054,,
2008-2009,"2009 ISU World Championships, Austria",500M,m,Preliminaries,2,4,1,,125,BorenZUNAC,6170,CRO,45.793,,
2008-2009,"2009 ISU World Championships, Austria",500M,m,Preliminaries,3,1,2,,122,SUIBaoKu,6416,CHN,42.950,Q,
2008-2009,"2009 ISU World Championships, Austria",500M,m,Preliminaries,3,2,4,,113,AsenYORDANOV,6851,BUL,45.843,Q,
2008-2009,"2009 ISU World Championships, Austria",500M,m,Preliminaries,3,3,1,,167,BlakeSKJELLERUP,6549,NZL,,ADV,
2008-2009,"2009 ISU World Championships, Austria",500M,m,Preliminaries,3,DQ,3,,143,BYKANOVVladislav,6178,ISR,DQ,,
2008-2009,"2009 ISU World Championships, Austria",500M,m,Preliminaries,4,1,3,,175,SerhiyLIFYRENKO,6826,UKR,45.097,Q,
2008-2009,"2009 ISU World Championships, Austria",500M,m,Preliminaries,4,2,2,,102,LachlanHAY,6845,AUS,1:03.023,Q,
2008-2009,"2009 ISU World Championships, Austria",500M,m,Preliminaries,4,DQ,1,,156,ArturSULTANGALIYEV,6158,KAZ,DQ,,
2008-2009,"2009 ISU World Championships, Austria",500M,m,Preliminaries,4,DQ,4,,126,VojtechLOUDIN,7597,CZE,DQ,,
2008-2009,"2009 ISU World Championships, Austria",500M,m,Preliminaries,5,1,1,,153,YuzoTAKAMIDO,7158,JPN,43.090,Q,
2008-2009,"2009 ISU World Championships, Austria",500M,m,Preliminaries,5,2,2,,138,SebastianPRAUS,6364,GER,43.098,Q,
2008-2009,"2009 ISU World Championships, Austria",500M,m,Preliminaries,5,3,3,,168,JakubJAWORSKI,6816,POL,43.195,,
2008-2009,"2009 ISU World Championships, Austria",500M,m,Preliminaries,5,4,4,,105,MatthiasSTELZMUELLER,7181,AUT,44.723,,
2008-2009,"2009 ISU World Championships, Austria",500M,m,Preliminaries,6,1,3,,130,JonELEY,6592,GBR,42.457,Q,
2008-2009,"2009 ISU World Championships, Austria",500M,m,Preliminaries,6,2,1,,164,NielsKERSTHOLT,7067,NED,42.535,Q,
2008-2009,"2009 ISU World Championships, Austria",500M,m,Preliminaries,6,3,4,,176,DmytroPOLTAVETS,7221,UKR,43.758,,
2008-2009,"2009 ISU World Championships, Austria",500M,m,Preliminaries,6,4,2,,124,IvanDOLINIC,6669,CRO,44.770,,
2008-2009,"2009 ISU World Championships, Austria",500M,m,Preliminaries,7,1,2,,139,PeterDARAZS,6465,HUN,42.491,Q,
2008-2009,"2009 ISU World Championships, Austria",500M,m,Preliminaries,7,2,1,,161,SUNGSi-Bak,6811,KOR,42.564,Q,
2008-2009,"2009 ISU World Championships, Austria",500M,m,Preliminaries,7,3,3,,135,PaulHERRMANN,6803,GER,42.629,q,
2008-2009,"2009 ISU World Championships, Austria",500M,m,Preliminaries,7,4,4,,110,ArtsiomPATUTKIN,7655,BLR,45.287,,
2008-2009,"2009 ISU World Championships, Austria",500M,m,Preliminaries,8,1,2,,128,ThibautFAUCONNET,6785,FRA,42.504,Q,
2008-2009,"2009 ISU World Championships, Austria",500M,m,Preliminaries,8,2,4,,131,PaulSTANLEY,7054,GBR,42.676,Q,
