season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2017-2018,ISU World Junior Short Track Championships 2018 - Tomaszow Mazowiecki (POL),500m,m,Preliminaries,1,1,3,,174,EMONSFriso,9276,NED,43.915,Q,
2017-2018,ISU World Junior Short Track Championships 2018 - Tomaszow Mazowiecki (POL),500m,m,Preliminaries,1,2,1,,147,AugustoDUZIONI,9399,ITA,44.215,Q,
2017-2018,ISU World Junior Short Track Championships 2018 - Tomaszow Mazowiecki (POL),500m,m,Preliminaries,1,3,5,,116,KaloyanANGELOV,9221,BUL,57.056,,
2017-2018,ISU World Junior Short Track Championships 2018 - Tomaszow Mazowiecki (POL),500m,m,Preliminaries,1,4,4,,194,BojanBAKA,9424,SRB,1:06.416,,
2017-2018,ISU World Junior Short Track Championships 2018 - Tomaszow Mazowiecki (POL),500m,m,Preliminaries,1,PEN,2,,165,KRUZBERGSKarlis,8629,LAT,PEN,,
2017-2018,ISU World Junior Short Track Championships 2018 - Tomaszow Mazowiecki (POL),500m,m,Preliminaries,2,1,4,,175,BramSTEENAART,9278,NED,43.262,Q,
2017-2018,ISU World Junior Short Track Championships 2018 - Tomaszow Mazowiecki (POL),500m,m,Preliminaries,2,2,1,,127,JanPOSAVEC,9234,CRO,47.196,Q,
2017-2018,ISU World Junior Short Track Championships 2018 - Tomaszow Mazowiecki (POL),500m,m,Preliminaries,2,3,3,,168,KHALILKhairilRidhwan,9271,MAS,48.422,,
2017-2018,ISU World Junior Short Track Championships 2018 - Tomaszow Mazowiecki (POL),500m,m,Preliminaries,2,4,5,,179,ANIKEJRafal,8749,POL,1:07.138,ADV,
2017-2018,ISU World Junior Short Track Championships 2018 - Tomaszow Mazowiecki (POL),500m,m,Preliminaries,2,YC,2,,143,AndrasSZIKLASI,9053,HUN,YC,,
2017-2018,ISU World Junior Short Track Championships 2018 - Tomaszow Mazowiecki (POL),500m,m,Preliminaries,3,1,2,,131,FERCOQQuentin,8605,FRA,42.597,Q,
2017-2018,ISU World Junior Short Track Championships 2018 - Tomaszow Mazowiecki (POL),500m,m,Preliminaries,3,2,5,,122,MarcoFritzSCHUMANN,9225,CAN,43.194,Q,
2017-2018,ISU World Junior Short Track Championships 2018 - Tomaszow Mazowiecki (POL),500m,m,Preliminaries,3,3,1,,150,LucaSPECHENHAUSER,9398,ITA,43.220,q,
2017-2018,ISU World Junior Short Track Championships 2018 - Tomaszow Mazowiecki (POL),500m,m,Preliminaries,3,4,4,,198,KanSOPONKIJ,9427,THA,47.701,,
