season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2013-2014,ISU World Junior Short Track Speed Skating Championships 2014,1500m,w,Heats,1,1,4,,16,XIAOHan,7962,CHN,2:35.821,Q,
2013-2014,ISU World Junior Short Track Speed Skating Championships 2014,1500m,w,Heats,1,2,3,,62,TundeBALAZS,7883,ROU,2:39.150,Q,
2013-2014,ISU World Junior Short Track Speed Skating Championships 2014,1500m,w,Heats,1,3,2,,25,TinaRIETZKE,8608,GER,2:39.310,Q,
2013-2014,ISU World Junior Short Track Speed Skating Championships 2014,1500m,w,Heats,1,4,1,,7,MarinaLUKANOVA,8538,BUL,2:43.092,,
2013-2014,ISU World Junior Short Track Speed Skating Championships 2014,1500m,w,Heats,1,5,6,,51,AshleySookHuiCHIN,8631,MAS,2:55.291,,
2013-2014,ISU World Junior Short Track Speed Skating Championships 2014,1500m,w,Heats,1,6,5,,33,SeeliyaSIMMITH,8565,IND,3:08.989,,
2013-2014,ISU World Junior Short Track Speed Skating Championships 2014,1500m,w,Heats,2,1,2,,13,GUOYihan,8364,CHN,2:45.971,Q,
2013-2014,ISU World Junior Short Track Speed Skating Championships 2014,1500m,w,Heats,2,2,5,,61,MagdalenaWARAKOMSKA,8502,POL,2:46.949,Q,
2013-2014,ISU World Junior Short Track Speed Skating Championships 2014,1500m,w,Heats,2,3,3,,21,MONVOISINAurelie,8556,FRA,2:47.264,Q,
2013-2014,ISU World Junior Short Track Speed Skating Championships 2014,1500m,w,Heats,2,4,4,,76,Vira-NikaKHOMENKO,8469,UKR,2:53.060,,
2013-2014,ISU World Junior Short Track Speed Skating Championships 2014,1500m,w,Heats,2,5,1,,5,KristinaMETTA,8598,BLR,2:56.064,,
2013-2014,ISU World Junior Short Track Speed Skating Championships 2014,1500m,w,Heats,3,1,5,,46,CHOIMinJeong,8625,KOR,2:36.548,Q,
2013-2014,ISU World Junior Short Track Speed Skating Championships 2014,1500m,w,Heats,3,2,6,,11,NamastheeHARRIS-GAUTHIER,8544,CAN,2:37.424,Q,
2013-2014,ISU World Junior Short Track Speed Skating Championships 2014,1500m,w,Heats,3,3,2,,68,ZAKHAROVAEvgeniya,7715,RUS,2:37.517,Q,
2013-2014,ISU World Junior Short Track Speed Skating Championships 2014,1500m,w,Heats,3,4,3,,44,TIKHONOVAOlga,8621,KAZ,2:37.625,,
2013-2014,ISU World Junior Short Track Speed Skating Championships 2014,1500m,w,Heats,3,5,1,,59,MAZURNicole,8421,POL,2:40.788,,
2013-2014,ISU World Junior Short Track Speed Skating Championships 2014,1500m,w,Heats,3,6,4,,4,MariyaIZAFATAVA,8651,BLR,2:47.540,,
2013-2014,ISU World Junior Short Track Speed Skating Championships 2014,1500m,w,Heats,4,1,4,,66,PROSVIRNOVASofia,8509,RUS,2:39.135,Q,
2013-2014,ISU World Junior Short Track Speed Skating Championships 2014,1500m,w,Heats,4,2,5,,79,JacquelineCHEN,8381,USA,2:39.274,Q,
2013-2014,ISU World Junior Short Track Speed Skating Championships 2014,1500m,w,Heats,4,3,3,,55,SCHULTINGSuzanne,8493,NED,2:39.443,Q,
