season,competition,event,gender,round,race,Place,Start Pos.,Relay Team,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2006-2007,"2007 ISU World Championships, Italy",5000MRelay,m,SemiFinals,1,1,3,,508,CANADA,7309,CAN,6:47.356,Q,
2006-2007,"2007 ISU World Championships, Italy",5000MRelay,m,SemiFinals,1,2,4,,502,UNITEDSTATES,7306,USA,6:48.031,Q,
2006-2007,"2007 ISU World Championships, Italy",5000MRelay,m,SemiFinals,1,3,1,,506,CHINA,7303,CHN,6:48.264,,
2006-2007,"2007 ISU World Championships, Italy",5000MRelay,m,SemiFinals,1,4,2,,507,AUSTRALIA,7305,AUS,7:02.655,,
2006-2007,"2007 ISU World Championships, Italy",5000MRelay,m,SemiFinals,2,1,4,,505,KOREA,7300,KOR,6:54.392,Q,
2006-2007,"2007 ISU World Championships, Italy",5000MRelay,m,SemiFinals,2,2,1,,501,ITALY,7301,ITA,6:55.185,Q,
2006-2007,"2007 ISU World Championships, Italy",5000MRelay,m,SemiFinals,2,3,3,,504,GERMANY,7302,GER,6:58.608,,
2006-2007,"2007 ISU World Championships, Italy",5000MRelay,m,SemiFinals,2,4,2,,503,UKRAINE,7308,UKR,7:07.217,,
