season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2015-2016,ISU World Short Track Speed Skating Championships® 2016,1000m,m,RankingRaces-Preliminaries,1,1,1,,102,JensALMEY,8595,BEL,1:30.765,,
2015-2016,ISU World Short Track Speed Skating Championships® 2016,1000m,m,RankingRaces-Preliminaries,1,2,2,,38,KOLENCMartin,8604,CRO,1:31.630,,
2015-2016,ISU World Short Track Speed Skating Championships® 2016,1000m,m,RankingRaces-Preliminaries,1,3,3,,152,EdinBRANKOVIC,7256,BIH,1:32.442,,
2015-2016,ISU World Short Track Speed Skating Championships® 2016,1000m,m,RankingRaces-Preliminaries,1,4,4,,160,YOSHINAGAKazuki,8745,JPN,1:46.387,,
2015-2016,ISU World Short Track Speed Skating Championships® 2016,1000m,m,RankingRaces-Preliminaries,2,1,1,,32,JUNGHyunWoo(Andy),8575,AUS,1:36.137,,
2015-2016,ISU World Short Track Speed Skating Championships® 2016,1000m,m,RankingRaces-Preliminaries,2,2,2,,115,ZacharyBIGGS,8635,NZL,1:36.384,,
2015-2016,ISU World Short Track Speed Skating Championships® 2016,1000m,m,RankingRaces-Preliminaries,2,3,3,,168,IvanMOJSILOVIC,8640,SRB,1:40.547,,
2015-2016,ISU World Short Track Speed Skating Championships® 2016,1000m,m,RankingRaces-Preliminaries,2,4,4,,164,deVinWONG,8401,MAS,1:41.313,,
2015-2016,ISU World Short Track Speed Skating Championships® 2016,1000m,m,RankingRaces-Preliminaries,3,1,2,,20,FreekvanderWART,7269,NED,1:34.027,,
2015-2016,ISU World Short Track Speed Skating Championships® 2016,1000m,m,RankingRaces-Preliminaries,3,2,3,,119,YauheniRYZHOU,7772,BLR,1:34.146,,
2015-2016,ISU World Short Track Speed Skating Championships® 2016,1000m,m,RankingRaces-Preliminaries,3,3,4,,166,ANIKEJRafal,8749,POL,1:34.435,,
2015-2016,ISU World Short Track Speed Skating Championships® 2016,1000m,m,RankingRaces-Preliminaries,3,4,1,,163,RobertsZVEJNIEKS,8490,LAT,1:34.903,,
2015-2016,ISU World Short Track Speed Skating Championships® 2016,1000m,m,RankingRaces-Preliminaries,4,1,2,,52,deLAATItzhak,7746,NED,1:38.990,,
2015-2016,ISU World Short Track Speed Skating Championships® 2016,1000m,m,RankingRaces-Preliminaries,4,2,1,,30,NIKISHADenis,8396,KAZ,1:39.039,,
2015-2016,ISU World Short Track Speed Skating Championships® 2016,1000m,m,RankingRaces-Preliminaries,4,3,5,,169,SUJun-Peng,8643,TPE,1:40.776,,
2015-2016,ISU World Short Track Speed Skating Championships® 2016,1000m,m,RankingRaces-Preliminaries,4,4,4,,39,LucasNG,8067,SGP,1:40.777,,
2015-2016,ISU World Short Track Speed Skating Championships® 2016,1000m,m,RankingRaces-Preliminaries,4,5,3,,151,ANDERMANNDominic,8078,AUT,1:42.181,,
2015-2016,ISU World Short Track Speed Skating Championships® 2016,1000m,m,RankingRaces-Preliminaries,5,1,1,,58,RyosukeSAKAZUME,7542,JPN,1:31.895,,
2015-2016,ISU World Short Track Speed Skating Championships® 2016,1000m,m,RankingRaces-Preliminaries,5,2,2,,165,DennisVISSER,8498,NED,1:31.991,,
2015-2016,ISU World Short Track Speed Skating Championships® 2016,1000m,m,RankingRaces-Preliminaries,5,3,4,,80,VincentJEANNE,7890,FRA,1:32.168,,
2015-2016,ISU World Short Track Speed Skating Championships® 2016,1000m,m,RankingRaces-Preliminaries,5,4,3,,145,KlaudioNASRI,8540,BUL,1:32.370,,
