season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1000m,m,RankingFinals,1,1,3,,45,ANIKEJRafal,8749,POL,1:41.964,,
2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1000m,m,RankingFinals,1,2,1,,38,GEORGIEVDimitar,8541,BUL,1:42.426,,
2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1000m,m,RankingFinals,1,3,2,,111,BorLukaURLEP,8753,SLO,1:42.823,,
2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1000m,m,RankingFinals,1,4,4,,138,LIUHeinrich,9082,AUT,1:44.607,,
2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1000m,m,RankingFinals,2,1,3,,42,TREACYFarrell,8392,GBR,1:32.193,,
2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1000m,m,RankingFinals,2,2,4,,35,RyanMcANUFF,9197,IRL,1:32.471,,
2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1000m,m,RankingFinals,2,3,1,,115,MARTINICIvan,8700,CRO,1:33.508,,
2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1000m,m,RankingFinals,2,PEN,2,,92,EdinBRANKOVIC,7256,BIH,PEN,,
2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1000m,m,RankingFinals,3,1,5,,28,YauheniRYZHOU,7772,BLR,1:34.616,,
2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1000m,m,RankingFinals,3,2,4,,147,SEJPALZdenek,9336,CZE,1:34.821,,
2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1000m,m,RankingFinals,3,3,3,,26,HANDEIOleh,9073,UKR,1:34.925,,
2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1000m,m,RankingFinals,3,4,1,,185,HANDEIVolodymyr,8525,UKR,1:36.206,,
2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1000m,m,RankingFinals,3,5,2,,43,DJORDJEVICJovan,9295,SRB,1:40.481,,
2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1000m,m,RankingFinals,4,1,3,,33,ANDERMANNDominic,8078,AUT,1:39.018,,
2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1000m,m,RankingFinals,4,2,4,,100,SeanMcANUFF,9198,IRL,1:39.154,,
2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1000m,m,RankingFinals,4,3,1,,135,LUEDTKEAdrian,9104,GER,1:39.241,,
2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1000m,m,RankingFinals,4,4,2,,52,KOLENCMartin,8604,CRO,1:39.248,,
2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1000m,m,RankingFinals,4,5,5,,105,TunaySIMSEK,8758,TUR,notime,,
2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1000m,m,RankingFinals,5,1,3,,182,KRUZBERGSRoberts,9117,LAT,1:29.944,,
2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1000m,m,RankingFinals,5,2,5,,118,MOODYJonathan,9102,GBR,1:30.054,,
2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1000m,m,RankingFinals,5,3,4,,75,KRUZBERGSKarlis,8629,LAT,1:30.213,,
2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1000m,m,RankingFinals,5,4,2,,25,MaksimSIARHEYU,7771,BLR,1:30.557,,
2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1000m,m,RankingFinals,5,5,1,,148,ReinisBERZINS,9267,LAT,1:30.757,,
