season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2009-2010,"2010 ISU World Junior Championships, TPE, Taipei",1000m,m,Heats,1,1,4,,72,WUDajing,7729,CHN,1:32.041,Q,
2009-2010,"2010 ISU World Junior Championships, TPE, Taipei",1000m,m,Heats,1,2,3,,66,Pier-OlivierGAGNON,7724,CAN,1:32.167,Q,
2009-2010,"2010 ISU World Junior Championships, TPE, Taipei",1000m,m,Heats,1,3,2,,95,ShotaUEMURA,7742,JPN,1:32.271,q,
2009-2010,"2010 ISU World Junior Championships, TPE, Taipei",1000m,m,Heats,1,4,1,,127,ColeKRUEGER,7762,USA,1:32.474,,
2009-2010,"2010 ISU World Junior Championships, TPE, Taipei",1000m,m,Heats,2,1,1,,80,JackWHELBOURNE,7437,GBR,1:33.715,Q,
2009-2010,"2010 ISU World Junior Championships, TPE, Taipei",1000m,m,Heats,2,2,3,,96,YoshiakiOGURO,7743,JPN,1:33.795,Q,
2009-2010,"2010 ISU World Junior Championships, TPE, Taipei",1000m,m,Heats,2,3,2,,106,Jan-EbelevanderREE,7612,NED,1:33.843,q,
2009-2010,"2010 ISU World Junior Championships, TPE, Taipei",1000m,m,Heats,2,4,4,,87,BenceBERES,7438,HUN,1:33.977,,
2009-2010,"2010 ISU World Junior Championships, TPE, Taipei",1000m,m,Heats,3,1,3,,112,KIMSunghan,7751,KOR,1:31.967,Q,
2009-2010,"2010 ISU World Junior Championships, TPE, Taipei",1000m,m,Heats,3,2,2,,74,VojtechLOUDIN,7597,CZE,1:32.084,Q,
2009-2010,"2010 ISU World Junior Championships, TPE, Taipei",1000m,m,Heats,3,3,1,,99,AndreySTARZHINSKIY,7744,KAZ,1:32.646,q,
2009-2010,"2010 ISU World Junior Championships, TPE, Taipei",1000m,m,Heats,3,4,4,,125,RobertLAWRENCE,7626,USA,1:43.081,,
2009-2010,"2010 ISU World Junior Championships, TPE, Taipei",1000m,m,Heats,4,2,2,,75,LEPAPESebastien,7554,FRA,1:33.333,Q,
2009-2010,"2010 ISU World Junior Championships, TPE, Taipei",1000m,m,Heats,4,3,1,,70,LIUSongbo,7727,CHN,1:34.338,,
2009-2010,"2010 ISU World Junior Championships, TPE, Taipei",1000m,m,Heats,4,4,5,,63,TimothyDEWISPELAERE,7590,BEL,1:35.887,,
2009-2010,"2010 ISU World Junior Championships, TPE, Taipei",1000m,m,Heats,4,5,3,,86,KonradNAGY,7601,HUN,1:35.943,,
2009-2010,"2010 ISU World Junior Championships, TPE, Taipei",1000m,m,Heats,5,1,1,,98,WATANABEKeita,7605,JPN,1:32.622,Q,
2009-2010,"2010 ISU World Junior Championships, TPE, Taipei",1000m,m,Heats,5,2,4,,67,AntoineGELINAS-BEAULIEU,7592,CAN,1:32.677,Q,
2009-2010,"2010 ISU World Junior Championships, TPE, Taipei",1000m,m,Heats,5,3,3,,91,DOTTITommaso,7604,ITA,1:34.135,q,
2009-2010,"2010 ISU World Junior Championships, TPE, Taipei",1000m,m,Heats,5,DQ,2,,71,SHIJingnan,7728,CHN,DQ,,
2009-2010,"2010 ISU World Junior Championships, TPE, Taipei",1000m,m,Heats,6,1,1,,111,PARKSeYeong,7750,KOR,1:33.118,Q,
2009-2010,"2010 ISU World Junior Championships, TPE, Taipei",1000m,m,Heats,6,2,2,,68,Mikhail-JeonghanCHOI,7725,CAN,1:33.515,Q,
2009-2010,"2010 ISU World Junior Championships, TPE, Taipei",1000m,m,Heats,6,3,3,,103,AnsisROBS,7689,LAT,1:34.914,,
2009-2010,"2010 ISU World Junior Championships, TPE, Taipei",1000m,m,Heats,6,4,4,,85,OLAHBence,7439,HUN,1:36.831,,
2009-2010,"2010 ISU World Junior Championships, TPE, Taipei",1000m,m,Heats,6,5,5,,108,WojciechKRASNICKI,7747,POL,2:18.837,,
