season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",500m(1),w,RepFinalA,1,1,2,,5,EvgeniaRADANOVA,6775,BUL,44.808,Q
2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",500m(1),w,RepFinalA,1,2,1,,75,JessicaKOOREMAN,7649,USA,44.850,Q
2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",500m(1),w,RepFinalA,1,3,3,,3,MarinaGEORGIEVA-NIKOLOVA,7097,BUL,44.989,
2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",500m(1),w,RepFinalA,1,4,4,,39,VALCEPINAMartina,7159,ITA,45.081,
