season,competition,event,gender,round,race,Place,Start Pos.,Relay Team,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),5000mRelay,m,Semifinals,1,1,1,,310,HUNGARY,9021,HUN,6:59.933,QA,
2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),5000mRelay,m,Semifinals,1,2,2,,319,RUSSIA,9029,RUS,7:00.198,QA,
2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),5000mRelay,m,Semifinals,1,3,3,,309,GREATBRITAIN,9019,GBR,7:03.372,QB,
2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),5000mRelay,m,Semifinals,1,4,4,,323,UKRAINE,9031,UKR,7:11.336,QB,
2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),5000mRelay,m,Semifinals,2,1,1,,315,NETHERLANDS,9027,NED,6:55.907,QA,
2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),5000mRelay,m,Semifinals,2,2,2,,312,ITALY,9023,ITA,6:56.029,QA,
2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),5000mRelay,m,Semifinals,2,3,3,,307,GERMANY,9020,GER,7:00.409,QB,
