season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",500m,w,Quarterfinals,1,1,1,,136,ZHAONannan,7150,CHN,44.084,Q
2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",500m,w,Quarterfinals,1,2,3,,127,MarianneST-GELAIS,7216,CAN,44.193,Q
2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",500m,w,Quarterfinals,1,3,4,,151,ErikaHUSZAR,6373,HUN,44.734,
2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",500m,w,Quarterfinals,1,4,2,,185,LEEEunByul,7421,KOR,44.742,
2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",500m,w,Quarterfinals,2,1,1,,129,JessicaGREGG,6141,CAN,44.097,Q
2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",500m,w,Quarterfinals,2,2,2,,157,AriannaFONTANA,6227,ITA,44.159,Q
2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",500m,w,Quarterfinals,2,3,4,,200,AlysonDUDEK,7290,USA,44.263,
2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",500m,w,Quarterfinals,2,4,3,,186,KIMMin-Jung,6831,KOR,44.290,
2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",500m,w,Quarterfinals,3,2,4,,128,KalynaROBERGE,6284,CAN,44.102,Q
2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",500m,w,Quarterfinals,3,3,2,,116,TatianaBORODULINA,6684,AUS,44.212,
2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",500m,w,Quarterfinals,3,4,3,,160,VALCEPINAMartina,7159,ITA,45.786,
2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",500m,w,Quarterfinals,4,1,1,,133,LIUQiuhong,6286,CHN,44.397,Q
2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",500m,w,Quarterfinals,4,2,3,,166,YuiSAKAI,6229,JPN,45.324,Q
2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",500m,w,Quarterfinals,4,3,4,,137,KaterinaNOVOTNA,6647,CZE,46.366,
2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",500m,w,Quarterfinals,4,DQ,2,,139,PIERRONVeronique,6196,FRA,DQ,
