season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1500m,w,Semifinals,1,1,3,,32,YuiSAKAI,6229,JPN,2:41.464,QA
2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1500m,w,Semifinals,1,2,6,,5,MarianneST-GELAIS,7216,CAN,2:41.934,QA
2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1500m,w,Semifinals,1,3,1,,38,JEONJi-Soo,6232,KOR,2:42.314,QB
2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1500m,w,Semifinals,1,4,4,,12,HUOTMARCHANDTifany,7976,FRA,3:15.540,QB
2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1500m,w,Semifinals,1,PEN,2,,11,ZHOUYang,6222,CHN,PEN,
2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1500m,w,Semifinals,1,PEN,5,,40,KIMJuyoung,8717,KOR,PEN,
2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1500m,w,Semifinals,2,1,6,,7,GUOYihan,8364,CHN,2:49.436,QA
2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1500m,w,Semifinals,2,2,2,,4,ValerieMALTAIS,6216,CAN,2:49.734,QA
2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1500m,w,Semifinals,2,3,4,,18,WALTERBianca,7232,GER,2:49.830,QB
2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1500m,w,Semifinals,2,5,1,,53,EkaterinaSTRELKOVA,8378,RUS,3:24.156,ADA
2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1500m,w,Semifinals,2,PEN,3,,9,LIUYang,7414,CHN,PEN,
2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1500m,w,Semifinals,3,1,1,,23,AriannaFONTANA,6227,ITA,2:37.620,QA
2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1500m,w,Semifinals,3,2,6,,2,KimBOUTIN,8542,CAN,2:37.704,QA
2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1500m,w,Semifinals,3,3,2,,17,CharlotteGILMARTIN,7136,GBR,2:37.837,QB
2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1500m,w,Semifinals,3,4,4,,24,LuciaPERETTI,7160,ITA,2:38.584,QB
2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1500m,w,Semifinals,3,5,7,,26,VALCEPINAArianna,7705,ITA,2:38.785,
2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1500m,w,Semifinals,3,6,3,,20,BernadettHEIDUM,6798,HUN,3:46.063,ADB
2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1500m,w,Semifinals,3,PEN,5,,51,MariaOBORINA,8709,RUS,PEN,
