season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2015-2016,ISU World Cup 2015/16 - Montreal (CAN),1000m(1),m,Rep.Heats,1,1,2,,17,JonELEY,6592,GBR,1:31.265,Q
2015-2016,ISU World Cup 2015/16 - Montreal (CAN),1000m(1),m,Rep.Heats,1,2,1,,74,CASSINELLIAndrea,7741,ITA,1:31.344,Q
2015-2016,ISU World Cup 2015/16 - Montreal (CAN),1000m(1),m,Rep.Heats,1,3,3,,59,YoshiakiOGURO,7743,JPN,1:31.483,q
2015-2016,ISU World Cup 2015/16 - Montreal (CAN),1000m(1),m,Rep.Heats,1,4,4,,91,OLAHBence,7439,HUN,1:31.700,
2015-2016,ISU World Cup 2015/16 - Montreal (CAN),1000m(1),m,Rep.Heats,2,1,4,,148,CharleCOURNOYER,8063,CAN,1:26.550,Q
2015-2016,ISU World Cup 2015/16 - Montreal (CAN),1000m(1),m,Rep.Heats,2,2,3,,2,PARKSeYeong,7750,KOR,1:26.856,Q
2015-2016,ISU World Cup 2015/16 - Montreal (CAN),1000m(1),m,Rep.Heats,2,3,2,,31,TorstenKROEGER,7141,GER,1:27.509,q
2015-2016,ISU World Cup 2015/16 - Montreal (CAN),1000m(1),m,Rep.Heats,2,4,1,,33,PierreBODA,7588,AUS,1:28.150,
2015-2016,ISU World Cup 2015/16 - Montreal (CAN),1000m(1),m,Rep.Heats,2,5,5,,161,AydarBEKZHANOV,7623,KAZ,notime,
2015-2016,ISU World Cup 2015/16 - Montreal (CAN),1000m(1),m,Rep.Heats,3,1,4,,27,DmitryMIGUNOV,7755,RUS,1:31.324,Q
2015-2016,ISU World Cup 2015/16 - Montreal (CAN),1000m(1),m,Rep.Heats,3,2,1,,75,SatoshiSAKASHITA,6183,JPN,1:31.842,Q
2015-2016,ISU World Cup 2015/16 - Montreal (CAN),1000m(1),m,Rep.Heats,3,3,3,,32,JUNGHyunWoo(Andy),8575,AUS,1:32.538,
2015-2016,ISU World Cup 2015/16 - Montreal (CAN),1000m(1),m,Rep.Heats,3,4,2,,26,DOTTITommaso,7604,ITA,1:57.436,
2015-2016,ISU World Cup 2015/16 - Montreal (CAN),1000m(1),m,Rep.Heats,4,1,1,,151,FERCOQQuentin,8605,FRA,1:33.168,Q
2015-2016,ISU World Cup 2015/16 - Montreal (CAN),1000m(1),m,Rep.Heats,4,2,4,,138,JoseCAVALLI,7756,SUI,1:33.897,Q
2015-2016,ISU World Cup 2015/16 - Montreal (CAN),1000m(1),m,Rep.Heats,4,3,3,,60,HironobuMURATAKE,8671,JPN,1:34.043,ADV
2015-2016,ISU World Cup 2015/16 - Montreal (CAN),1000m(1),m,Rep.Heats,4,PEN,2,,178,GIORDANOMarco,8616,ITA,PEN,
