season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2016-2017,ISU World Short Track Championships 2017,1000m,m,Semifinals,1,1,4,,52,SemenELISTRATOV,7293,RUS,1:25.647,QA,
2016-2017,ISU World Short Track Championships 2017,1000m,m,Semifinals,1,2,2,,1,HANTianyu,8388,CHN,1:25.752,QA,
2016-2017,ISU World Short Track Championships 2017,1000m,m,Semifinals,1,3,3,,5,ShaoangLIU,8564,HUN,1:25.994,ADA,
2016-2017,ISU World Short Track Championships 2017,1000m,m,Semifinals,1,4,1,,72,J.R.CELSKI,7279,USA,2:02.293,QB,
2016-2017,ISU World Short Track Championships 2017,1000m,m,Semifinals,1,5,6,,86,BREEUWSMADaan,7218,NED,2:05.508,,
2016-2017,ISU World Short Track Championships 2017,1000m,m,Semifinals,1,PEN,5,,7,SamuelGIRARD,8600,CAN,PEN,,
2016-2017,ISU World Short Track Championships 2017,1000m,m,Semifinals,2,1,6,,2,HAMELINCharles,6610,CAN,1:25.182,QA,
2016-2017,ISU World Short Track Championships 2017,1000m,m,Semifinals,2,3,2,,60,LEEJungSu,7266,KOR,1:25.371,QB,
2016-2017,ISU World Short Track Championships 2017,1000m,m,Semifinals,2,4,1,,3,ShaolinSandorLIU,7928,HUN,1:25.536,QB,
2016-2017,ISU World Short Track Championships 2017,1000m,m,Semifinals,2,5,4,,179,HOOGERWERFDylan,8497,NED,1:26.355,,
2016-2017,ISU World Short Track Championships 2017,1000m,m,Semifinals,2,PEN,3,,53,CharleCOURNOYER,8063,CAN,PEN,,
