season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",1500m(1),w,Heats,1,1,6,,39,PARKSeung-Hi,7164,KOR,2:29.852,Q
2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",1500m(1),w,Heats,1,2,3,,60,JessicaKOOREMAN,7649,USA,2:30.446,Q
2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",1500m(1),w,Heats,1,3,2,,16,XIAOHan,7962,CHN,2:30.563,Q
2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",1500m(1),w,Heats,1,4,4,,9,MarianneST-GELAIS,7216,CAN,2:30.972,
2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",1500m(1),w,Heats,1,5,5,,20,TinaGRASSOW,6855,GER,notime,
2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",1500m(1),w,Heats,1,PEN,1,,49,NinaEVTEEVA,6511,RUS,PEN,
2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",1500m(1),w,Heats,2,1,4,,35,CHOHa-Ri,7028,KOR,2:32.927,Q
2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",1500m(1),w,Heats,2,2,1,,24,BernadettHEIDUM,6798,HUN,2:33.000,Q
2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",1500m(1),w,Heats,2,3,5,,1,DeannaLOCKETT,7956,AUS,2:33.092,Q
2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",1500m(1),w,Heats,2,4,2,,52,RanyaEZZI,6840,SWE,2:36.222,
2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",1500m(1),w,Heats,2,5,3,,53,OlenaKORINCHUK,7252,UKR,2:46.242,
2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",1500m(1),w,Heats,3,2,4,,30,BibaSAKURAI,7240,JPN,2:31.332,Q
2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",1500m(1),w,Heats,3,3,1,,6,JessicaGREGG,6141,CAN,2:33.461,Q
2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",1500m(1),w,Heats,3,4,5,,27,SzandraLAJTOS,6339,HUN,2:35.257,
2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",1500m(1),w,Heats,3,PEN,2,,46,EkaterinaBARANOK,7822,RUS,PEN,
2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",1500m(1),w,Heats,4,1,5,,11,FANKexin,7694,CHN,2:35.068,Q
2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",1500m(1),w,Heats,4,2,1,,19,CharlotteGILMARTIN,7136,GBR,2:35.287,Q
2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",1500m(1),w,Heats,4,3,4,,47,OlgaBELYAKOVA,7112,RUS,2:35.462,Q
2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",1500m(1),w,Heats,4,4,3,,32,MarieYOSHIDA,7417,JPN,2:35.685,
2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",1500m(1),w,Heats,4,5,2,,55,SarahCHEN,7722,USA,2:36.268,
2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",1500m(1),w,Heats,5,1,5,,5,Marie-EveDROLET,6059,CAN,2:36.739,Q
2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",1500m(1),w,Heats,5,2,3,,12,KONGXue,7151,CHN,2:36.777,Q
2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",1500m(1),w,Heats,5,3,1,,29,YasukoSAKASHITA,6189,JPN,2:37.252,Q
2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",1500m(1),w,Heats,5,4,2,,44,vanKERKHOFYara,7422,NED,2:40.194,
2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",1500m(1),w,Heats,5,5,4,,58,TamaraFREDERICK,8062,USA,2:41.480,
