season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2008-2009,"2009 ISU World Championships, Austria",1000M,w,Heats,1,1,2,,48,SHINSae-Bom,7162,KOR,1:32.352,Q,
2008-2009,"2009 ISU World Championships, Austria",1000M,w,Heats,1,2,4,,66,KimberlyDERRICK,6246,USA,1:32.394,Q,
2008-2009,"2009 ISU World Championships, Austria",1000M,w,Heats,1,3,3,,28,WANGXinyue,7340,HKG,1:32.438,q,
2008-2009,"2009 ISU World Championships, Austria",1000M,w,Heats,1,4,1,,59,NinaEVTEEVA,6511,RUS,1:32.527,,
2008-2009,"2009 ISU World Championships, Austria",1000M,w,Heats,2,1,1,,17,ZHOUYang,6222,CHN,1:32.385,Q,
2008-2009,"2009 ISU World Championships, Austria",1000M,w,Heats,2,2,2,,18,KaterinaNOVOTNA,6647,CZE,1:32.810,Q,
2008-2009,"2009 ISU World Championships, Austria",1000M,w,Heats,2,3,3,,39,AyukoITO,6791,JPN,1:32.872,q,
2008-2009,"2009 ISU World Championships, Austria",1000M,w,Heats,2,4,4,,70,JessicaKOOREMAN,7649,USA,2:04.209,,
2008-2009,"2009 ISU World Championships, Austria",1000M,w,Heats,3,1,2,,47,KIMMin-Jung,6831,KOR,1:32.851,Q,
2008-2009,"2009 ISU World Championships, Austria",1000M,w,Heats,3,2,3,,19,StephanieBOUVIER,6709,FRA,1:33.070,Q,
2008-2009,"2009 ISU World Championships, Austria",1000M,w,Heats,3,3,1,,23,AikaKLEIN,6359,GER,1:33.154,,
2008-2009,"2009 ISU World Championships, Austria",1000M,w,Heats,3,4,4,,6,MarinaGEORGIEVA-NIKOLOVA,7097,BUL,1:33.177,,
2008-2009,"2009 ISU World Championships, Austria",1000M,w,Heats,4,2,2,,34,AriannaFONTANA,6227,ITA,1:32.978,Q,
2008-2009,"2009 ISU World Championships, Austria",1000M,w,Heats,4,3,3,,24,ChristinPRIEBST,6078,GER,1:33.085,,
2008-2009,"2009 ISU World Championships, Austria",1000M,w,Heats,4,4,4,,11,ValerieMALTAIS,6216,CAN,1:33.127,,
2008-2009,"2009 ISU World Championships, Austria",1000M,w,Heats,5,1,1,,69,KatherineREUTTER-ADAMEK,7255,USA,1:30.992,Q,
2008-2009,"2009 ISU World Championships, Austria",1000M,w,Heats,5,2,3,,2,TatianaBORODULINA,6684,AUS,1:31.239,Q,
2008-2009,"2009 ISU World Championships, Austria",1000M,w,Heats,5,3,4,,8,JessicaGREGG,6141,CAN,1:32.454,q,
2008-2009,"2009 ISU World Championships, Austria",1000M,w,Heats,5,4,2,,54,AnnitavanDOORN,6440,NED,2:21.588,,
2008-2009,"2009 ISU World Championships, Austria",1000M,w,Heats,6,1,2,,12,KalynaROBERGE,6284,CAN,1:32.305,Q,
2008-2009,"2009 ISU World Championships, Austria",1000M,w,Heats,6,2,3,,14,LIUQiuhong,6286,CHN,1:32.377,Q,
2008-2009,"2009 ISU World Championships, Austria",1000M,w,Heats,6,3,1,,30,BernadettHEIDUM,6798,HUN,1:32.439,q,
2008-2009,"2009 ISU World Championships, Austria",1000M,w,Heats,6,4,4,,40,MikaOZAWA,6318,JPN,1:32.478,,
