season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2014-2015,ISU World Cup 2014/15 - Montreal (CAN),500m(2),m,RepQuarterfinals,1,1,1,,171,KirillSHASHIN,7944,RUS,42.098,Q
2014-2015,ISU World Cup 2014/15 - Montreal (CAN),500m(2),m,RepQuarterfinals,1,2,2,,139,DOTTITommaso,7604,ITA,42.951,Q
2014-2015,ISU World Cup 2014/15 - Montreal (CAN),500m(2),m,RepQuarterfinals,1,3,4,,119,PaulBEAUCHAMP,8560,FRA,43.041,
2014-2015,ISU World Cup 2014/15 - Montreal (CAN),500m(2),m,RepQuarterfinals,1,4,3,,173,JacobJANSSON,8589,SWE,43.086,
2014-2015,ISU World Cup 2014/15 - Montreal (CAN),500m(2),m,RepQuarterfinals,2,1,2,,148,HirokiYOKOYAMA,7932,JPN,41.919,Q
2014-2015,ISU World Cup 2014/15 - Montreal (CAN),500m(2),m,RepQuarterfinals,2,2,3,,122,VincentJEANNE,7890,FRA,41.978,Q
2014-2015,ISU World Cup 2014/15 - Montreal (CAN),500m(2),m,RepQuarterfinals,2,3,4,,164,HOOGERWERFDylan,8497,NED,42.180,
2014-2015,ISU World Cup 2014/15 - Montreal (CAN),500m(2),m,RepQuarterfinals,2,4,1,,128,BillySIMMS,7926,GBR,42.221,
2014-2015,ISU World Cup 2014/15 - Montreal (CAN),500m(2),m,RepQuarterfinals,3,2,4,,123,JeremyMASSON,6173,FRA,42.269,Q
2014-2015,ISU World Cup 2014/15 - Montreal (CAN),500m(2),m,RepQuarterfinals,3,3,1,,102,PierreBODA,7588,AUS,42.444,ADV
2014-2015,ISU World Cup 2014/15 - Montreal (CAN),500m(2),m,RepQuarterfinals,3,PEN,3,,149,AZHGALIYEVAbzal,7685,KAZ,PEN,
2014-2015,ISU World Cup 2014/15 - Montreal (CAN),500m(2),m,RepQuarterfinals,4,1,1,,115,SHIJingnan,7728,CHN,41.330,Q
2014-2015,ISU World Cup 2014/15 - Montreal (CAN),500m(2),m,RepQuarterfinals,4,2,2,,145,KeiSAITO,8068,JPN,41.653,Q
2014-2015,ISU World Cup 2014/15 - Montreal (CAN),500m(2),m,RepQuarterfinals,4,3,4,,135,AlexVARNYU,8337,HUN,43.246,
2014-2015,ISU World Cup 2014/15 - Montreal (CAN),500m(2),m,RepQuarterfinals,4,4,3,,162,deLAATItzhak,7746,NED,1:03.124,
