season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",500m,m,Heats,1,1,3,,165,NielsKERSTHOLT,7067,NED,43.991,Q
2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",500m,m,Heats,1,2,2,,110,FrancoisHAMELIN,6167,CAN,1:02.287,Q
2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",500m,m,Heats,1,3,1,,189,TravisJAYNER,6300,USA,1:02.908,ADV
2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",500m,m,Heats,1,PEN,4,,114,GONGQiuwen,7593,CHN,PEN,
2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",500m,m,Heats,2,1,2,,111,OlivierJEAN,6756,CAN,42.643,Q
2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",500m,m,Heats,2,2,1,,191,JeffSIMON,7280,USA,42.740,Q
2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",500m,m,Heats,2,3,3,,173,EvgeniiKOZULIN,7272,RUS,42.914,q
2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",500m,m,Heats,2,4,5,,118,WUDajing,7729,CHN,43.046,
2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",500m,m,Heats,2,5,4,,128,RichardSHOEBRIDGE,7825,GBR,43.382,
2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",500m,m,Heats,3,2,1,,116,LIANGWenhao,7594,CHN,42.163,Q
2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",500m,m,Heats,3,3,2,,149,DaisukeUEMURA,6118,JPN,43.337,q
2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",500m,m,Heats,3,4,3,,159,KWAKYoon-Gy,6120,KOR,44.822,
2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",500m,m,Heats,4,1,1,,157,KIMByeongJun,7287,KOR,42.667,Q
2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",500m,m,Heats,4,2,2,,140,ShaolinSandorLIU,7928,HUN,44.332,Q
2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",500m,m,Heats,4,3,4,,156,NurbergenZHUMAGAZIYEV,7349,KAZ,44.781,
2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",500m,m,Heats,4,4,3,,168,FreekvanderWART,7269,NED,1:08.019,
2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",500m,m,Heats,5,1,3,,161,LEEHan-Bin,7444,KOR,42.953,Q
2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",500m,m,Heats,5,2,2,,129,PaulSTANLEY,7054,GBR,43.126,Q
2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",500m,m,Heats,5,3,1,,164,BREEUWSMADaan,7218,NED,43.151,q
2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",500m,m,Heats,5,4,4,,138,CsabaBURJAN,7738,HUN,43.809,
