season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2016-2017,ISU World Cup 2016/17 - Shanghai (CHN),500m(1),m,Rep.Heats,1,1,1,,121,PaulBEAUCHAMP,8560,FRA,42.642,Q
2016-2017,ISU World Cup 2016/17 - Shanghai (CHN),500m(1),m,Rep.Heats,1,2,2,,16,DavideVISCARDI,7440,ITA,44.325,Q
2016-2017,ISU World Cup 2016/17 - Shanghai (CHN),500m(1),m,Rep.Heats,1,3,5,,188,TeerasakBOONPOK,9205,THA,48.440,
2016-2017,ISU World Cup 2016/17 - Shanghai (CHN),500m(1),m,Rep.Heats,1,PEN,4,,147,ANDERMANNNico,8720,AUT,PEN,
2016-2017,ISU World Cup 2016/17 - Shanghai (CHN),500m(1),m,Rep.Heats,1,DNS,3,,115,DavutTAHTACI,8647,TUR,DNS,
2016-2017,ISU World Cup 2016/17 - Shanghai (CHN),500m(1),m,Rep.Heats,2,1,1,,156,HONGKyungHwan,9190,KOR,42.538,Q
2016-2017,ISU World Cup 2016/17 - Shanghai (CHN),500m(1),m,Rep.Heats,2,2,5,,58,DanIWASA,8394,JPN,42.645,Q
2016-2017,ISU World Cup 2016/17 - Shanghai (CHN),500m(1),m,Rep.Heats,2,3,2,,169,ClementFLORAC,8732,FRA,42.676,q
2016-2017,ISU World Cup 2016/17 - Shanghai (CHN),500m(1),m,Rep.Heats,2,4,3,,111,EinarAGDESTEIN,8701,NOR,43.301,
2016-2017,ISU World Cup 2016/17 - Shanghai (CHN),500m(1),m,Rep.Heats,2,5,4,,26,MenderesEREN,8351,TUR,43.395,
2016-2017,ISU World Cup 2016/17 - Shanghai (CHN),500m(1),m,Rep.Heats,3,1,1,,168,ZHANGHongchao,8678,CHN,41.464,Q
2016-2017,ISU World Cup 2016/17 - Shanghai (CHN),500m(1),m,Rep.Heats,3,2,4,,37,YauheniRYZHOU,7772,BLR,42.175,Q
2016-2017,ISU World Cup 2016/17 - Shanghai (CHN),500m(1),m,Rep.Heats,3,3,2,,116,BLUNDENKeanu,8593,AUS,42.264,q
2016-2017,ISU World Cup 2016/17 - Shanghai (CHN),500m(1),m,Rep.Heats,3,4,3,,126,KIMCholGwang,9064,PRK,43.837,
2016-2017,ISU World Cup 2016/17 - Shanghai (CHN),500m(1),m,Rep.Heats,4,1,2,,20,KeithCARROLL,8449,USA,42.608,Q
2016-2017,ISU World Cup 2016/17 - Shanghai (CHN),500m(1),m,Rep.Heats,4,2,1,,73,YoshiakiOGURO,7743,JPN,43.067,Q
2016-2017,ISU World Cup 2016/17 - Shanghai (CHN),500m(1),m,Rep.Heats,4,3,4,,170,TomRIETZKE,8563,GER,43.123,q
2016-2017,ISU World Cup 2016/17 - Shanghai (CHN),500m(1),m,Rep.Heats,4,4,3,,48,ANDERMANNDominic,8078,AUT,43.844,
2016-2017,ISU World Cup 2016/17 - Shanghai (CHN),500m(1),m,Rep.Heats,4,5,5,,50,TSANGKeiWingKelvin,7735,HKG,44.907,
2016-2017,ISU World Cup 2016/17 - Shanghai (CHN),500m(1),m,Rep.Heats,5,1,5,,88,ThomasInsukHONG,8084,USA,42.871,Q
2016-2017,ISU World Cup 2016/17 - Shanghai (CHN),500m(1),m,Rep.Heats,5,2,3,,105,BillySIMMS,7926,GBR,43.594,Q
2016-2017,ISU World Cup 2016/17 - Shanghai (CHN),500m(1),m,Rep.Heats,5,3,2,,124,AlexBRYANT,8577,AUS,55.777,
2016-2017,ISU World Cup 2016/17 - Shanghai (CHN),500m(1),m,Rep.Heats,5,4,1,,161,AYRAPETYANDenis,8098,RUS,1:18.482,
2016-2017,ISU World Cup 2016/17 - Shanghai (CHN),500m(1),m,Rep.Heats,5,5,4,,12,NIKISHADenis,8396,KAZ,notime,ADV
2016-2017,ISU World Cup 2016/17 - Shanghai (CHN),500m(1),m,Rep.Heats,6,1,1,,55,PatrickDUFFY,7917,CAN,42.228,Q
2016-2017,ISU World Cup 2016/17 - Shanghai (CHN),500m(1),m,Rep.Heats,6,2,2,,153,ANTONIOLIMattia,8572,ITA,42.478,Q
2016-2017,ISU World Cup 2016/17 - Shanghai (CHN),500m(1),m,Rep.Heats,6,3,4,,146,SimonFRANCIS,6452,AUS,43.520,q
2016-2017,ISU World Cup 2016/17 - Shanghai (CHN),500m(1),m,Rep.Heats,6,PEN,3,,134,TunaySIMSEK,9010,TUR,PEN,
2016-2017,ISU World Cup 2016/17 - Shanghai (CHN),500m(1),m,Rep.Heats,6,DNS,5,,96,OLAHBence,7439,HUN,DNS,
