season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2008-2009,"Samsung ISU World Cup 2008/2009, BUL, Sofia",1500m,m,RepSemifinals,1,1,2,,182,EvgeniiKOZULIN,7272,RUS,2:16.172,Q
2008-2009,"Samsung ISU World Cup 2008/2009, BUL, Sofia",1500m,m,RepSemifinals,1,2,3,,123,YANGJin,7650,CHN,2:16.298,Q
2008-2009,"Samsung ISU World Cup 2008/2009, BUL, Sofia",1500m,m,RepSemifinals,1,3,4,,137,PaulHERRMANN,6803,GER,2:17.054,Q
2008-2009,"Samsung ISU World Cup 2008/2009, BUL, Sofia",1500m,m,RepSemifinals,1,4,5,,159,TakashiYOSHIDA,7622,JPN,2:19.755,
2008-2009,"Samsung ISU World Cup 2008/2009, BUL, Sofia",1500m,m,RepSemifinals,1,5,6,,146,DavidManoLOTH,6804,HUN,2:19.911,
2008-2009,"Samsung ISU World Cup 2008/2009, BUL, Sofia",1500m,m,RepSemifinals,1,6,1,,126,LEPAPESebastien,7554,FRA,2:22.522,
2008-2009,"Samsung ISU World Cup 2008/2009, BUL, Sofia",1500m,m,RepSemifinals,2,1,6,,157,YuzoTAKAMIDO,7158,JPN,2:19.156,Q
2008-2009,"Samsung ISU World Cup 2008/2009, BUL, Sofia",1500m,m,RepSemifinals,2,2,1,,136,RobertBECKER,7258,GER,2:19.751,Q
2008-2009,"Samsung ISU World Cup 2008/2009, BUL, Sofia",1500m,m,RepSemifinals,2,3,2,,132,TomIVESON,6898,GBR,2:20.214,Q
2008-2009,"Samsung ISU World Cup 2008/2009, BUL, Sofia",1500m,m,RepSemifinals,2,4,3,,150,GianluigiNOVER,7260,ITA,2:22.767,
2008-2009,"Samsung ISU World Cup 2008/2009, BUL, Sofia",1500m,m,RepSemifinals,2,DQ,4,,129,JeanCharlesMATTEI,6057,FRA,DQ,
2008-2009,"Samsung ISU World Cup 2008/2009, BUL, Sofia",1500m,m,RepSemifinals,2,DQ,5,,101,JeremyBECK,7283,AUS,DQ,
