season,competition,event,gender,round,race,Place,Start Pos.,Relay Team,#,Name,ISU ID,ISU Member,Results,Qual.
2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),5000mRelay,m,Heats,1,1,3,,403,CHINA,7303,CHN,6:51.031,Q
2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),5000mRelay,m,Heats,1,2,4,,413,RUSSIA,7307,RUS,6:51.610,Q
2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),5000mRelay,m,Heats,1,3,1,,404,FRANCE,7319,FRA,6:52.060,q
2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),5000mRelay,m,Heats,1,PEN,2,,409,JAPAN,7310,JPN,PEN,
2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),5000mRelay,m,Heats,2,1,2,,411,KOREA,7300,KOR,6:48.925,Q
2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),5000mRelay,m,Heats,2,2,4,,408,ITALY,7301,ITA,6:51.000,Q
2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),5000mRelay,m,Heats,2,3,1,,402,CANADA,7309,CAN,6:56.386,
2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),5000mRelay,m,Heats,2,4,3,,414,TURKEY,7789,TUR,7:11.525,
2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),5000mRelay,m,Heats,3,2,2,,405,GREATBRITAIN,7320,GBR,6:52.368,Q
2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),5000mRelay,m,Heats,3,3,3,,410,KAZAKHSTAN,7356,KAZ,6:53.453,q
2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),5000mRelay,m,Heats,3,4,4,,401,BELGIUM,7897,BEL,7:05.692,
