season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",1500m,m,RepSemifinals,1,1,4,,119,LEPAPESebastien,7554,FRA,2:19.182,Q
2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",1500m,m,RepSemifinals,1,2,1,,152,YumaSAKURAI,6182,JPN,2:19.200,
2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",1500m,m,RepSemifinals,1,3,2,,108,CharleCOURNOYER,8063,CAN,2:19.642,
2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",1500m,m,RepSemifinals,1,4,7,,149,DOTTITommaso,7604,ITA,2:19.979,
2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",1500m,m,RepSemifinals,1,5,6,,129,IanUPCOTT,7257,GBR,2:20.304,ADV
2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",1500m,m,RepSemifinals,1,6,5,,103,NathanielHENRY,7966,AUS,2:20.809,
2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",1500m,m,RepSemifinals,1,PEN,3,,121,ThibaultCROLET,7920,FRA,PEN,
2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",1500m,m,RepSemifinals,2,1,1,,107,GuillaumeBASTILLE,6166,CAN,2:29.739,Q
2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",1500m,m,RepSemifinals,2,2,4,,118,HANTianyu,8388,CHN,2:29.912,
2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",1500m,m,RepSemifinals,2,3,2,,162,RobertoPUKITIS,7785,LAT,2:31.172,
2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",1500m,m,RepSemifinals,2,4,6,,142,KonradNAGY,7601,HUN,2:32.929,
2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",1500m,m,RepSemifinals,2,5,3,,106,MaksimSIARHEYU,7771,BLR,2:35.882,
2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",1500m,m,RepSemifinals,2,PEN,5,,144,BYKANOVVladislav,6178,ISR,PEN,
