season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1000m,m,Preliminaries,1,1,3,,173,MILOVANOVSergei,9289,RUS,1:26.545,Q,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1000m,m,Preliminaries,1,2,5,,154,AugustinGERE,9270,LUX,1:26.963,Q,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1000m,m,Preliminaries,1,3,4,,170,MateuszMIKOLAJUK,9556,POL,1:27.717,q,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1000m,m,Preliminaries,1,4,1,,110,WarreVanDAMME,9506,BEL,1:31.267,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1000m,m,Preliminaries,1,5,2,,107,Stefan-TeodorFRIGHENCIU,9444,AUT,notime,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1000m,m,Preliminaries,2,1,5,,149,CHANGHyunWoo,9539,KOR,1:27.010,Q,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1000m,m,Preliminaries,2,2,2,,134,TALABOSAttila,9243,HUN,1:27.083,Q,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1000m,m,Preliminaries,2,3,1,,192,NEMIRONikita,9212,UKR,1:29.195,q,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1000m,m,Preliminaries,2,4,4,,127,YATESWestley,9524,GBR,1:29.223,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1000m,m,Preliminaries,2,YC,3,,180,BojanBAKA,9424,SRB,YC,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1000m,m,Preliminaries,3,1,4,,171,IVLIEVKonstantin,9417,RUS,1:31.281,Q,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1000m,m,Preliminaries,3,2,5,,138,SIGHELPietro,9251,ITA,1:31.535,Q,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1000m,m,Preliminaries,3,3,2,,164,deROSEEthan,9281,NZL,1:32.233,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1000m,m,Preliminaries,3,4,3,,121,StriborSUMAN,9235,CRO,1:35.391,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1000m,m,Preliminaries,3,PEN,1,,141,ShutaMATSUZU,9257,JPN,PEN,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1000m,m,Preliminaries,4,1,1,,146,SHAMUKHANOVYerkebulan,8672,KAZ,1:27.946,Q,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1000m,m,Preliminaries,4,2,4,,160,ROESSven,9487,NED,1:28.065,Q,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1000m,m,Preliminaries,4,3,3,,122,SELLIERDiane,9237,FRA,1:28.534,q,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1000m,m,Preliminaries,4,4,5,,196,ChiyuanZHONG,9569,USA,1:29.150,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1000m,m,Preliminaries,4,5,2,,101,SebastianFidelLENCINAS,9501,ARG,1:32.261,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1000m,m,Preliminaries,5,1,1,,151,KIMTaeSung,9540,KOR,1:28.930,Q,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1000m,m,Preliminaries,5,2,2,,126,TREACYNiall,9390,GBR,1:29.033,Q,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1000m,m,Preliminaries,5,3,5,,152,ReinisBERZINS,9267,LAT,1:29.235,q,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1000m,m,Preliminaries,5,4,4,,159,SeanQiJunYEO,9547,MAS,1:31.752,,
