season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2005-2006,2006 Olympic Games,500m,w,Heats,1,1,1,,111,WANGMeng,6594,CHN,45.011,
2005-2006,2006 Olympic Games,500m,w,Heats,1,2,2,,130,MartaCAPURSO,6328,ITA,45.217,
2005-2006,2006 Olympic Games,500m,w,Heats,1,3,3,,121,JoannaWILLIAMS,6639,GBR,46.857,
2005-2006,2006 Olympic Games,500m,w,Heats,2,1,3,,104,AlannaKRAUS,6659,CAN,45.688,
2005-2006,2006 Olympic Games,500m,w,Heats,2,2,4,,144,KANGYun-Mi,6830,KOR,45.755,
2005-2006,2006 Olympic Games,500m,w,Heats,2,3,2,,126,SusanneRUDOLPH,6362,GER,46.503,
2005-2006,2006 Olympic Games,500m,w,Heats,2,4,1,,149,KatalinKRISTO,6514,ROU,46.531,
2005-2006,2006 Olympic Games,500m,w,Heats,3,1,2,,103,EvgeniaRADANOVA,6775,BUL,45.703,
2005-2006,2006 Olympic Games,500m,w,Heats,3,2,3,,114,KaterinaNOVOTNA,6647,CZE,46.279,
2005-2006,2006 Olympic Games,500m,w,Heats,3,3,1,,137,ChikageTANAKA,6314,JPN,46.387,
2005-2006,2006 Olympic Games,500m,w,Heats,4,1,2,,105,AnoukLEBLANC-BOUCHER,6795,CAN,45.929,
2005-2006,2006 Olympic Games,500m,w,Heats,4,2,1,,155,AliceKIM,6843,USA,46.077,
2005-2006,2006 Olympic Games,500m,w,Heats,4,3,4,,123,AikaKLEIN,6359,GER,57.732,
2005-2006,2006 Olympic Games,500m,w,Heats,4,DQ,3,,115,StephanieBOUVIER,6709,FRA,DQ,
2005-2006,2006 Olympic Games,500m,w,Heats,5,1,3,,110,FUTianYu,6650,CHN,45.636,
2005-2006,2006 Olympic Games,500m,w,Heats,5,2,1,,135,YukaKAMINO,6945,JPN,45.848,
2005-2006,2006 Olympic Games,500m,w,Heats,5,3,2,,128,RozsaDARAZS,6797,HUN,1:10.558,
2005-2006,2006 Olympic Games,500m,w,Heats,6,1,3,,151,AllisonBAVER,6533,USA,45.998,
2005-2006,2006 Olympic Games,500m,w,Heats,6,2,1,,129,ErikaHUSZAR,6373,HUN,46.113,
2005-2006,2006 Olympic Games,500m,w,Heats,6,3,2,,147,YUNJongSuk,6250,PRK,46.177,
2005-2006,2006 Olympic Games,500m,w,Heats,6,4,4,,127,HANYueshuang,6572,HKG,47.087,
2005-2006,2006 Olympic Games,500m,w,Heats,7,1,2,,107,KalynaROBERGE,6284,CAN,45.396,
2005-2006,2006 Olympic Games,500m,w,Heats,7,2,1,,131,AriannaFONTANA,6227,ITA,45.398,
2005-2006,2006 Olympic Games,500m,w,Heats,7,3,3,,146,LiesbethMAUASAM,6444,NED,45.500,
2005-2006,2006 Olympic Games,500m,w,Heats,8,1,2,,143,JINSun-Yu,6108,KOR,45.954,
2005-2006,2006 Olympic Games,500m,w,Heats,8,2,1,,120,SarahLINDSAY,6056,GBR,46.290,
2005-2006,2006 Olympic Games,500m,w,Heats,8,3,4,,102,YulyiaYELSAKOVA,6021,BLR,47.726,
2005-2006,2006 Olympic Games,500m,w,Heats,8,DQ,3,,148,RIHyangMi,6238,PRK,DQ,
