season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),1500m(1),w,Semifinals,1,1,4,,40,AnnaSEIDEL,8562,GER,2:32.347,QA
2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),1500m(1),w,Semifinals,1,2,2,,26,CharlotteGILMARTIN,7136,GBR,2:32.359,QA
2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),1500m(1),w,Semifinals,1,3,3,,17,ZAKHAROVAEvgeniya,7715,RUS,2:33.202,QB
2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),1500m(1),w,Semifinals,1,4,6,,94,PetraVANKOVA,8705,CZE,2:34.972,QB
2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),1500m(1),w,Semifinals,1,5,5,,119,XUMoyuan,9054,CHN,2:47.771,
2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),1500m(1),w,Semifinals,1,6,1,,71,MagdalenaWARAKOMSKA,8502,POL,2:57.859,
2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),1500m(1),w,Semifinals,2,1,1,,9,TAOJiaying,8667,CHN,2:28.632,QA
2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),1500m(1),w,Semifinals,2,2,7,,123,YINQi,9055,CHN,2:28.769,QA
2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),1500m(1),w,Semifinals,2,3,5,,76,MALISZEWSKANatalia,8437,POL,2:29.785,QB
2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),1500m(1),w,Semifinals,2,4,4,,104,SelmaPOUTSMA,9004,FRA,2:32.892,QB
2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),1500m(1),w,Semifinals,2,5,3,,65,NamastheeHARRIS-GAUTHIER,8544,CAN,3:08.318,ADB
2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),1500m(1),w,Semifinals,2,6,6,,31,HUOTMARCHANDTifany,7976,FRA,3:09.256,ADB
2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),1500m(1),w,Semifinals,2,PEN,2,,55,NOHDoHee,7986,KOR,PEN,
2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),1500m(1),w,Semifinals,3,1,3,,1,CHOIMinJeong,8625,KOR,2:34.848,QA
2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),1500m(1),w,Semifinals,3,2,4,,11,MarianneST-GELAIS,7216,CAN,2:34.875,QA
2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),1500m(1),w,Semifinals,3,3,1,,13,KasandraBRADETTE,8058,CAN,2:34.945,QB
2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),1500m(1),w,Semifinals,3,4,2,,114,TatianaBORODULINA,7483,RUS,2:35.223,QB
2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),1500m(1),w,Semifinals,3,5,5,,22,PetraJASZAPATI,8611,HUN,2:35.287,
2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),1500m(1),w,Semifinals,3,6,6,,18,deVRIESRianne,8333,NED,2:36.420,
