season,competition,event,gender,round,race,Place,Start Pos.,Relay Team,#,Name,ISU ID,ISU Member,Results,Qual.
2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",3000mRelay,w,Heats,1,2,1,,206,JAPAN,7304,JPN,4:16.551,Q
2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",3000mRelay,w,Heats,1,3,2,,208,NETHERLANDS,7322,NED,4:19.471,q
2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",3000mRelay,w,Heats,2,1,1,,207,KOREA,7314,KOR,4:21.200,Q
2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",3000mRelay,w,Heats,2,2,2,,211,UNITEDSTATES,7316,USA,4:21.614,Q
2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",3000mRelay,w,Heats,2,3,3,,204,HUNGARY,7323,HUN,4:22.535,
2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",3000mRelay,w,Heats,2,4,4,,201,BULGARIA,7335,BUL,4:31.526,
2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",3000mRelay,w,Heats,3,1,3,,202,CANADA,7312,CAN,4:15.605,Q
2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",3000mRelay,w,Heats,3,2,2,,210,RUSSIA,7315,RUS,4:16.086,Q
2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",3000mRelay,w,Heats,3,3,1,,205,ITALY,7317,ITA,4:16.277,q
