season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2008-2009,"2009 ISU World Junior Championships, Canada",1500M,m,Quarterfinals,1,1,3,,127,ViktorKNOCH,6177,HUN,2:20.221,Q,
2008-2009,"2009 ISU World Junior Championships, Canada",1500M,m,Quarterfinals,1,2,2,,111,MaximeFORTIN,7137,CAN,2:20.490,Q,
2008-2009,"2009 ISU World Junior Championships, Canada",1500M,m,Quarterfinals,1,3,5,,113,LIANGWenhao,7594,CHN,2:20.529,Q,
2008-2009,"2009 ISU World Junior Championships, Canada",1500M,m,Quarterfinals,1,4,4,,124,DanielZETZSCHE,7436,GER,2:21.731,,
2008-2009,"2009 ISU World Junior Championships, Canada",1500M,m,Quarterfinals,1,DQ,1,,161,EduardoALVAREZ,7617,USA,DQ,,
2008-2009,"2009 ISU World Junior Championships, Canada",1500M,m,Quarterfinals,2,1,1,,144,SONGSeung-Woo,7609,KOR,2:14.765,Q,
2008-2009,"2009 ISU World Junior Championships, Canada",1500M,m,Quarterfinals,2,2,2,,110,AntoineGELINAS-BEAULIEU,7592,CAN,2:15.082,Q,
2008-2009,"2009 ISU World Junior Championships, Canada",1500M,m,Quarterfinals,2,3,4,,162,JonathanSERMENO,7618,USA,2:16.964,Q,
2008-2009,"2009 ISU World Junior Championships, Canada",1500M,m,Quarterfinals,2,4,3,,134,DavideVISCARDI,7440,ITA,2:21.024,,
2008-2009,"2009 ISU World Junior Championships, Canada",1500M,m,Quarterfinals,2,5,5,,180,AydarBEKZHANOV,7623,KAZ,2:37.796,,
2008-2009,"2009 ISU World Junior Championships, Canada",1500M,m,Quarterfinals,3,2,4,,138,WATANABEKeita,7605,JPN,2:23.347,Q,
2008-2009,"2009 ISU World Junior Championships, Canada",1500M,m,Quarterfinals,3,3,2,,109,GuillaumeBLAISDUFOUR,7201,CAN,2:23.650,Q,
2008-2009,"2009 ISU World Junior Championships, Canada",1500M,m,Quarterfinals,3,4,5,,133,DOTTITommaso,7604,ITA,2:25.278,,
2008-2009,"2009 ISU World Junior Championships, Canada",1500M,m,Quarterfinals,3,DQ,3,,154,LukaszMICHALCZUK,7615,POL,DQ,,
2008-2009,"2009 ISU World Junior Championships, Canada",1500M,m,Quarterfinals,4,1,1,,160,J.R.CELSKI,7279,USA,2:20.293,Q,
2008-2009,"2009 ISU World Junior Championships, Canada",1500M,m,Quarterfinals,4,2,2,,155,SemenELISTRATOV,7293,RUS,2:20.403,Q,
2008-2009,"2009 ISU World Junior Championships, Canada",1500M,m,Quarterfinals,4,3,5,,147,KoenHAKKENBERG,7610,NED,2:23.735,Q,
2008-2009,"2009 ISU World Junior Championships, Canada",1500M,m,Quarterfinals,4,4,3,,104,TimothyDEWISPELAERE,7590,BEL,2:25.051,,
2008-2009,"2009 ISU World Junior Championships, Canada",1500M,m,Quarterfinals,4,5,4,,123,DennisWALZER,7144,GER,2:58.289,ADV,
2008-2009,"2009 ISU World Junior Championships, Canada",1500M,m,Quarterfinals,4,DQ,6,,120,StephanePERIER,7478,FRA,DQ,,
2008-2009,"2009 ISU World Junior Championships, Canada",1500M,m,Quarterfinals,5,1,2,,142,YOUDong-Kun,7606,KOR,2:24.627,Q,
2008-2009,"2009 ISU World Junior Championships, Canada",1500M,m,Quarterfinals,5,2,4,,137,RyosukeSAKAZUME,7542,JPN,2:24.884,Q,
2008-2009,"2009 ISU World Junior Championships, Canada",1500M,m,Quarterfinals,5,3,1,,114,XUPeng,7595,CHN,2:25.119,Q,
2008-2009,"2009 ISU World Junior Championships, Canada",1500M,m,Quarterfinals,5,4,3,,106,EdinBRANKOVIC,7256,BIH,2:27.145,,
2008-2009,"2009 ISU World Junior Championships, Canada",1500M,m,Quarterfinals,5,5,5,,105,MaartenSLEMBROUCK,7591,BEL,2:28.227,,
2008-2009,"2009 ISU World Junior Championships, Canada",1500M,m,Quarterfinals,5,6,6,,148,ChristiaanBOKKERINK,7611,NED,2:28.371,,
2008-2009,"2009 ISU World Junior Championships, Canada",1500M,m,Quarterfinals,6,1,1,,136,SatoshiSAKASHITA,6183,JPN,2:30.081,Q,
2008-2009,"2009 ISU World Junior Championships, Canada",1500M,m,Quarterfinals,6,2,2,,121,LEPAPESebastien,7554,FRA,2:30.278,Q,
2008-2009,"2009 ISU World Junior Championships, Canada",1500M,m,Quarterfinals,6,3,4,,152,RafalPIORECKI,7170,POL,2:30.530,Q,
2008-2009,"2009 ISU World Junior Championships, Canada",1500M,m,Quarterfinals,6,4,5,,156,DmitryMYASNIKOV,7616,RUS,2:30.546,,
2008-2009,"2009 ISU World Junior Championships, Canada",1500M,m,Quarterfinals,6,5,3,,149,Jan-EbelevanderREE,7612,NED,2:31.698,,
