season,competition,event,gender,round,race,Place,Start Pos.,Relay Team,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),3000mRelay,w,Semifinals,1,1,2,,320,RUSSIA,9046,RUS,4:15.472,QA,
2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),3000mRelay,w,Semifinals,1,2,3,,313,ITALY,9039,ITA,4:15.797,QA,
2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),3000mRelay,w,Semifinals,1,3,1,,308,GERMANY,9080,GER,4:16.254,QB,
2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),3000mRelay,w,Semifinals,1,4,4,,302,BULGARIA,9057,BUL,4:28.666,QB,
2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),3000mRelay,w,Semifinals,2,1,1,,316,NETHERLANDS,9040,NED,4:13.898,QA,
2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),3000mRelay,w,Semifinals,2,2,2,,311,HUNGARY,9043,HUN,4:16.349,QA,
2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),3000mRelay,w,Semifinals,2,3,3,,306,FRANCE,9042,FRA,4:20.290,QB,
2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),3000mRelay,w,Semifinals,2,4,4,,304,CZECHREPUBLIC,9065,CZE,4:21.558,QB,
