season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,1000m,m,RankingRaces-Preliminaries,1,1,3,,177,MichalCUJA,8754,SVK,1:37.607,,
2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,1000m,m,RankingRaces-Preliminaries,1,2,2,,125,MARTINICIvan,8700,CRO,1:37.910,,
2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,1000m,m,RankingRaces-Preliminaries,1,3,1,,159,TomassBAKEVICS,8489,LAT,1:43.225,,
2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,1000m,m,RankingRaces-Preliminaries,1,4,4,,135,TSANGKeiWingKelvin,7735,HKG,1:43.294,,
2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,1000m,m,RankingRaces-Preliminaries,2,1,1,,132,FelixSPIEGL,7923,GER,1:32.920,,
2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,1000m,m,RankingRaces-Preliminaries,2,2,4,,170,WojciechKAMIENSKI,8504,POL,1:33.225,,
2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,1000m,m,RankingRaces-Preliminaries,2,3,2,,106,PhilemonRAINER,8594,AUT,1:37.213,,
2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,1000m,m,RankingRaces-Preliminaries,2,4,3,,175,BorLukaURLEP,8753,SLO,1:39.899,,
2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,1000m,m,RankingRaces-Preliminaries,3,1,1,,128,YoannMARTINEZ,8075,FRA,1:35.756,,
2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,1000m,m,RankingRaces-Preliminaries,3,2,2,,178,MatejFILIP,8641,SVK,1:37.268,,
2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,1000m,m,RankingRaces-Preliminaries,3,3,3,,112,TarikOMERAGIC,8533,BIH,1:38.320,,
