season,competition,event,gender,round,race,Place,Start Pos.,Relay Team,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2009-2010,"2010 ISU European Championships, GER, Dresden",3000mRelay,w,Semifinals,1,1,1,,184,NETHERLANDS,7322,NED,4:18.192,Q,
2009-2010,"2010 ISU European Championships, GER, Dresden",3000mRelay,w,Semifinals,1,2,3,,180,GERMANY,7313,GER,4:22.066,Q,
2009-2010,"2010 ISU European Championships, GER, Dresden",3000mRelay,w,Semifinals,1,3,4,,185,POLAND,7332,POL,4:23.577,,
2009-2010,"2010 ISU European Championships, GER, Dresden",3000mRelay,w,Semifinals,1,DQ,2,,179,BULGARIA,7335,BUL,DQ,,
2009-2010,"2010 ISU European Championships, GER, Dresden",3000mRelay,w,Semifinals,2,1,2,,182,HUNGARY,7323,HUN,4:16.323,Q,
2009-2010,"2010 ISU European Championships, GER, Dresden",3000mRelay,w,Semifinals,2,2,1,,186,RUSSIA,7315,RUS,4:16.328,Q,
2009-2010,"2010 ISU European Championships, GER, Dresden",3000mRelay,w,Semifinals,2,3,3,,181,GREATBRITAIN,7331,GBR,4:16.421,,
2009-2010,"2010 ISU European Championships, GER, Dresden",3000mRelay,w,Semifinals,2,4,4,,183,ITALY,7317,ITA,4:26.928,,
