season,competition,event,gender,round,race,Place,Start Pos.,Relay Team,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2005-2006,"2006 World Championships, USA",5000MRelay,m,Heats,1,1,2,,1000,KOREA,7300,KOR,6:45.822,Q,
2005-2006,"2006 World Championships, USA",5000MRelay,m,Heats,1,2,4,,1003,CANADA,7309,CAN,6:47.481,Q,
2005-2006,"2006 World Championships, USA",5000MRelay,m,Heats,1,3,1,,1005,GERMANY,7302,GER,6:52.928,,
2005-2006,"2006 World Championships, USA",5000MRelay,m,Heats,1,4,3,,1006,GREATBRITAIN,7320,GBR,6:55.491,,
2005-2006,"2006 World Championships, USA",5000MRelay,m,Heats,2,1,2,,1002,UNITEDSTATES,7306,USA,6:50.610,Q,
2005-2006,"2006 World Championships, USA",5000MRelay,m,Heats,2,2,1,,1001,CHINA,7303,CHN,6:51.123,Q,
2005-2006,"2006 World Championships, USA",5000MRelay,m,Heats,2,3,4,,1015,ITALY,7301,ITA,6:52.234,,
2005-2006,"2006 World Championships, USA",5000MRelay,m,Heats,2,4,3,,1004,JAPAN,7304,JPN,6:57.950,,
