season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2003-2004,"2003 World Cup 2, USA",500M,m,Preliminaries,1,1,2,,4,AlexMcEWAN,6428,AUS,43.844,Q
2003-2004,"2003 World Cup 2, USA",500M,m,Preliminaries,1,2,5,,44,TomIVESON,6898,GBR,43.919,Q
2003-2004,"2003 World Cup 2, USA",500M,m,Preliminaries,1,3,1,,104,MatusUZAK,6510,SVK,44.410,Q
2003-2004,"2003 World Cup 2, USA",500M,m,Preliminaries,1,4,3,,91,MarkJACKSON,6941,NZL,44.512,
2003-2004,"2003 World Cup 2, USA",500M,m,Preliminaries,1,5,4,,109,VolodymyrGRYGORIEV,6741,UKR,45.743,
2003-2004,"2003 World Cup 2, USA",500M,m,Preliminaries,2,1,3,,14,JonathanGUILMETTE,6702,CAN,43.170,Q
2003-2004,"2003 World Cup 2, USA",500M,m,Preliminaries,2,2,2,,5,MarkMcNEE,6432,AUS,43.828,Q
2003-2004,"2003 World Cup 2, USA",500M,m,Preliminaries,2,3,1,,94,WOJNOWSKIMariusz,6949,POL,43.867,Q
2003-2004,"2003 World Cup 2, USA",500M,m,Preliminaries,2,4,4,,63,TomonoriIKE,6461,JPN,44.347,
2003-2004,"2003 World Cup 2, USA",500M,m,Preliminaries,3,1,2,,80,LEESeung-Jae,6621,KOR,42.691,Q
2003-2004,"2003 World Cup 2, USA",500M,m,Preliminaries,3,2,5,,53,FabioCARTA,6001,ITA,42.994,Q
2003-2004,"2003 World Cup 2, USA",500M,m,Preliminaries,3,3,3,,47,PaulSTANLEY,7054,GBR,43.177,Q
2003-2004,"2003 World Cup 2, USA",500M,m,Preliminaries,3,4,1,,38,GuillaumeMATHIEU,6871,FRA,43.239,
2003-2004,"2003 World Cup 2, USA",500M,m,Preliminaries,3,5,4,,118,JPKEPKA,6501,USA,43.292,
2003-2004,"2003 World Cup 2, USA",500M,m,Preliminaries,4,2,2,,13,EricBEDARD,6703,CAN,42.979,Q
2003-2004,"2003 World Cup 2, USA",500M,m,Preliminaries,4,3,1,,26,LIHaonan,6658,CHN,43.078,Q
2003-2004,"2003 World Cup 2, USA",500M,m,Preliminaries,4,4,3,,92,KarolBOBOWICZ,6070,POL,43.118,
2003-2004,"2003 World Cup 2, USA",500M,m,Preliminaries,4,5,5,,33,JarmilHRUZA,6503,CZE,43.412,
2003-2004,"2003 World Cup 2, USA",500M,m,Preliminaries,5,1,4,,119,ApoloAntonOHNO,6497,USA,43.285,Q
2003-2004,"2003 World Cup 2, USA",500M,m,Preliminaries,5,2,5,,52,MaurizioCARNINO,6333,ITA,43.382,Q
2003-2004,"2003 World Cup 2, USA",500M,m,Preliminaries,5,3,1,,8,WimdeDEYNE,6699,BEL,43.394,Q
2003-2004,"2003 World Cup 2, USA",500M,m,Preliminaries,5,4,3,,48,DenisZASLAVSKY,6335,ISR,44.070,
2003-2004,"2003 World Cup 2, USA",500M,m,Preliminaries,5,5,2,,111,YevgenYAKOVLEV,6751,UKR,46.369,
2003-2004,"2003 World Cup 2, USA",500M,m,Preliminaries,6,1,1,,70,SatoruTERAO,6320,JPN,43.089,Q
2003-2004,"2003 World Cup 2, USA",500M,m,Preliminaries,6,2,3,,28,LIYe,6655,CHN,43.184,Q
2003-2004,"2003 World Cup 2, USA",500M,m,Preliminaries,6,3,2,,103,TomasGRESCHNER,6633,SVK,43.559,Q
2003-2004,"2003 World Cup 2, USA",500M,m,Preliminaries,6,4,4,,106,SaschaLAUBER,6634,SUI,44.007,
2003-2004,"2003 World Cup 2, USA",500M,m,Preliminaries,6,DNS,5,,83,NARBUTASTomas,6911,LTU,DNS,
2003-2004,"2003 World Cup 2, USA",500M,m,Preliminaries,7,1,2,,127,LIJiajun,7095,CHN,43.781,Q
2003-2004,"2003 World Cup 2, USA",500M,m,Preliminaries,7,2,4,,120,RustySMITH,6496,USA,44.063,Q
2003-2004,"2003 World Cup 2, USA",500M,m,Preliminaries,7,3,1,,2,StephenLEE,6002,AUS,44.701,Q
2003-2004,"2003 World Cup 2, USA",500M,m,Preliminaries,7,4,3,,89,BlakeSKJELLERUP,6549,NZL,44.782,
2003-2004,"2003 World Cup 2, USA",500M,m,Preliminaries,7,DNF,5,,37,MatthieudeBOISSET,6467,FRA,DNF,
2003-2004,"2003 World Cup 2, USA",500M,m,Preliminaries,8,1,2,,21,MathieuTURCOTTE,6705,CAN,43.061,Q
2003-2004,"2003 World Cup 2, USA",500M,m,Preliminaries,8,2,3,,66,TakafumiNISHITANI,6323,JPN,43.146,Q
2003-2004,"2003 World Cup 2, USA",500M,m,Preliminaries,8,3,5,,57,NicolaRODIGARI,6332,ITA,43.257,Q
2003-2004,"2003 World Cup 2, USA",500M,m,Preliminaries,8,4,1,,95,KrystianZDROJKOWSKI,6515,POL,43.639,
2003-2004,"2003 World Cup 2, USA",500M,m,Preliminaries,8,5,4,,108,VolodymyrCHERNEGA,6041,UKR,43.956,
2003-2004,"2003 World Cup 2, USA",500M,m,Preliminaries,9,1,4,,74,CHONam-Kyu,6908,KOR,43.531,Q
2003-2004,"2003 World Cup 2, USA",500M,m,Preliminaries,9,2,1,,39,JeanCharlesMATTEI,6057,FRA,43.617,Q
2003-2004,"2003 World Cup 2, USA",500M,m,Preliminaries,9,3,5,,42,JonELEY,6592,GBR,43.748,Q
2003-2004,"2003 World Cup 2, USA",500M,m,Preliminaries,9,4,2,,88,MatthewFULLER,6448,NZL,43.945,
2003-2004,"2003 World Cup 2, USA",500M,m,Preliminaries,9,5,3,,107,AndreasTANNER,6951,SUI,44.585,
