season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2014-2015,ISU World Cup 2014/15 - Montreal (CAN),500m(2),w,Quarterfinals,1,1,1,,40,JEONJi-Soo,6232,KOR,44.032,Q
2014-2015,ISU World Cup 2014/15 - Montreal (CAN),500m(2),w,Quarterfinals,1,2,2,,11,HANYuTong,8365,CHN,44.347,Q
2014-2015,ISU World Cup 2014/15 - Montreal (CAN),500m(2),w,Quarterfinals,1,3,3,,28,VALCEPINAArianna,7705,ITA,44.437,
2014-2015,ISU World Cup 2014/15 - Montreal (CAN),500m(2),w,Quarterfinals,1,PEN,4,,4,KasandraBRADETTE,8058,CAN,PEN,
2014-2015,ISU World Cup 2014/15 - Montreal (CAN),500m(2),w,Quarterfinals,2,1,1,,56,MALAGICHEmina,7989,RUS,45.090,Q
2014-2015,ISU World Cup 2014/15 - Montreal (CAN),500m(2),w,Quarterfinals,2,2,3,,7,CourtneySHMYR,7961,CAN,45.153,Q
2014-2015,ISU World Cup 2014/15 - Montreal (CAN),500m(2),w,Quarterfinals,2,3,2,,43,LEEEunByul,7421,KOR,45.179,
2014-2015,ISU World Cup 2014/15 - Montreal (CAN),500m(2),w,Quarterfinals,2,4,4,,30,KIKUCHIMoemi,7584,JPN,45.266,
2014-2015,ISU World Cup 2014/15 - Montreal (CAN),500m(2),w,Quarterfinals,3,1,1,,57,PROSVIRNOVASofia,8509,RUS,44.305,Q
2014-2015,ISU World Cup 2014/15 - Montreal (CAN),500m(2),w,Quarterfinals,3,2,2,,12,LINYue,8548,CHN,44.376,Q
2014-2015,ISU World Cup 2014/15 - Montreal (CAN),500m(2),w,Quarterfinals,3,3,3,,29,VIVIANIElena,7583,ITA,44.503,
2014-2015,ISU World Cup 2014/15 - Montreal (CAN),500m(2),w,Quarterfinals,3,4,4,,23,KONYAZsofia,7701,HUN,44.708,
2014-2015,ISU World Cup 2014/15 - Montreal (CAN),500m(2),w,Quarterfinals,4,1,1,,24,AriannaFONTANA,6227,ITA,43.544,Q
2014-2015,ISU World Cup 2014/15 - Montreal (CAN),500m(2),w,Quarterfinals,4,2,4,,20,CharlotteGILMARTIN,7136,GBR,44.139,Q
2014-2015,ISU World Cup 2014/15 - Montreal (CAN),500m(2),w,Quarterfinals,4,3,3,,51,MALISZEWSKANatalia,8437,POL,44.419,
2014-2015,ISU World Cup 2014/15 - Montreal (CAN),500m(2),w,Quarterfinals,4,4,2,,5,JoanieGERVAIS,8543,CAN,notime,
