season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2012-2013,"2013 ISU European Championships, Malmo (SWE)",1500m,m,Semifinals,1,1,1,,53,SemenELISTRATOV,7293,RUS,2:20.507,Q,
2012-2013,"2013 ISU European Championships, Malmo (SWE)",1500m,m,Semifinals,1,2,5,,35,CONFORTOLAYuri,6561,ITA,2:20.669,Q,
2012-2013,"2013 ISU European Championships, Malmo (SWE)",1500m,m,Semifinals,1,3,4,,52,VictorAN,8344,RUS,2:20.938,,
2012-2013,"2013 ISU European Championships, Malmo (SWE)",1500m,m,Semifinals,1,4,6,,49,BartoszKONOPKO,7169,POL,2:23.364,,
2012-2013,"2013 ISU European Championships, Malmo (SWE)",1500m,m,Semifinals,1,5,2,,29,ViktorKNOCH,6177,HUN,3:14.602,,
2012-2013,"2013 ISU European Championships, Malmo (SWE)",1500m,m,Semifinals,1,PEN,3,,22,JackWHELBOURNE,7437,GBR,PEN,,
2012-2013,"2013 ISU European Championships, Malmo (SWE)",1500m,m,Semifinals,2,1,4,,41,KNEGTSjinkie,7352,NED,2:18.474,Q,
2012-2013,"2013 ISU European Championships, Malmo (SWE)",1500m,m,Semifinals,2,2,3,,55,VladimirGRIGOREV,7826,RUS,2:18.858,Q,
2012-2013,"2013 ISU European Championships, Malmo (SWE)",1500m,m,Semifinals,2,3,2,,25,PaulHERRMANN,6803,GER,2:19.017,,
2012-2013,"2013 ISU European Championships, Malmo (SWE)",1500m,m,Semifinals,2,4,5,,31,ShaolinSandorLIU,7928,HUN,2:19.114,,
2012-2013,"2013 ISU European Championships, Malmo (SWE)",1500m,m,Semifinals,2,5,1,,15,ThibautFAUCONNET,6785,FRA,3:12.102,,
2012-2013,"2013 ISU European Championships, Malmo (SWE)",1500m,m,Semifinals,2,PEN,6,,16,MaximeCHATAIGNIER,6106,FRA,PEN,,
2012-2013,"2013 ISU European Championships, Malmo (SWE)",1500m,m,Semifinals,3,1,1,,45,NielsKERSTHOLT,7067,NED,2:14.290,Q,
2012-2013,"2013 ISU European Championships, Malmo (SWE)",1500m,m,Semifinals,3,3,5,,23,JonELEY,6592,GBR,2:16.170,,
2012-2013,"2013 ISU European Championships, Malmo (SWE)",1500m,m,Semifinals,3,4,3,,36,DOTTITommaso,7604,ITA,2:16.586,,
2012-2013,"2013 ISU European Championships, Malmo (SWE)",1500m,m,Semifinals,3,5,6,,40,RobertoPUKITIS,7785,LAT,2:18.809,,
2012-2013,"2013 ISU European Championships, Malmo (SWE)",1500m,m,Semifinals,3,6,7,,61,SerhiyLIFYRENKO,6826,UKR,2:24.124,,
2012-2013,"2013 ISU European Championships, Malmo (SWE)",1500m,m,Semifinals,3,PEN,2,,20,PaulSTANLEY,7054,GBR,PEN,,
