race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,4,,21,PetraJASZAPATI,8611,HUN,45.098,Q
0,2,5,,14,THOMSONKathryn,8465,GBR,45.341,Q
0,3,3,,35,MariyaIZAFATAVA,8651,BLR,45.519,
0,4,1,,159,KIMKumHyang,9596,PRK,45.644,
0,5,2,,112,HIRAIAmi,8618,JPN,45.715,
1,1,3,,63,ZANGYize,8725,CHN,44.354,Q
1,2,2,,145,KIMGeonHee,9188,KOR,44.372,Q
1,3,4,,15,BINEYMaame,9144,USA,44.438,q
1,4,1,,148,AnnaDAVYDENKO,8648,UKR,47.435,
2,2,2,,154,SONGYang,9207,CHN,44.252,Q
2,3,4,,152,TinekedenDULK,9121,NED,44.508,q
2,4,1,,72,ZAKHAROVAEvgeniya,7715,RUS,44.589,
2,5,3,,80,AnjaCHONG,8064,MAS,49.051,
3,1,5,,12,vanKERKHOFYara,7422,NED,44.675,Q
3,2,2,,113,KIKUCHIMoemi,7584,JPN,44.859,Q
3,3,1,,59,LuciaPERETTI,7160,ITA,44.931,
3,4,4,,84,DANNEELAlexandra,9320,BEL,46.591,
3,5,3,,91,IVANDICMaja,9233,CRO,50.273,
4,1,3,,127,MAZURNicole,8421,POL,44.709,Q
4,2,1,,135,STODDARDCorinne,9464,USA,44.842,Q
4,3,2,,79,ASCICValentina,8603,CRO,45.737,
4,DNF,4,,97,CHARLESAlyson,8722,CAN,DNF,
5,1,4,,130,MALAGICHEmina,7989,RUS,44.538,Q
5,2,3,,119,CHOIJiHyun,7711,KOR,44.633,Q
5,3,2,,66,VIVIANIElena,7583,ITA,44.997,
5,4,1,,81,PENCHEVAZornica,8461,BUL,46.211,
6,1,1,,16,vanRUIJVENLara,7710,NED,43.974,Q
6,2,2,,129,KONSTANTINOVAEkaterina,8510,RUS,44.707,Q
6,3,4,,32,MANOILOVAKatrin,8539,BUL,44.890,q
6,4,3,,73,IZAFATAVAHanna,9068,BLR,47.050,
6,5,5,,57,KAMINAGAShione,8743,JPN,47.127,
7,1,3,,7,KimBOUTIN,8542,CAN,43.905,Q
7,2,2,,68,PatrycjaMALISZEWSKA,6154,POL,44.844,Q
7,3,1,,150,GAERTNERAnnaKatharina,9070,GER,46.969,
7,4,4,,116,AsselTAISHMANOVA,9259,KAZ,47.135,
8,1,2,,102,WANGXiran,9451,CHN,44.885,Q
8,2,4,,121,KIMYeJin,9310,KOR,45.046,Q
8,3,1,,77,DAUDETGwendoline,9100,FRA,45.915,
8,4,3,,117,TIKHONOVAOlga,8621,KAZ,46.022,
9,1,2,,105,MONVOISINAurelie,8556,FRA,44.385,Q
9,2,3,,65,SANTOSKristen,8527,USA,44.389,Q
9,3,4,,56,KasandraBRADETTE,8058,CAN,44.484,q
9,4,1,,67,DOLGOPOLOVAMariya,8096,UKR,47.659,
