race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,1,,49,KONSTANTINOVAEkaterina,8510,RUS,1:31.324,Q
0,2,3,,16,MASCITTOCynthia,9193,ITA,1:31.399,q
0,3,2,,12,deVRIESRianne,8333,NED,1:31.517,
0,4,5,,125,YunaKOIKE,8670,JPN,1:31.874,
0,5,4,,86,PetraVANKOVA,8705,CZE,1:37.267,
1,1,2,,30,RUSNAKOVAPetra,9297,SVK,1:34.424,Q
1,2,1,,121,SZILICZEI-NEMETRebeka,8737,HUN,1:35.697,q
1,3,4,,137,HaileyCHOI,9567,USA,1:36.023,
1,4,5,,35,UZAKOVAMariia-Mahdalyna,8759,UKR,1:36.089,
1,PEN,3,,68,KIKUCHIMoemi,7584,JPN,PEN,
2,1,1,,118,ZHANGYuting,9331,CHN,1:37.322,Q
2,2,4,,134,TOPOLSKAGabriela,9411,POL,1:37.660,q
2,3,5,,32,SEJPALOVA-HRUZOVAMichaela,8553,CZE,1:38.262,
2,4,2,,13,PIERRONVeronique,6196,FRA,1:40.220,
2,PEN,3,,27,BACSKAISaraLuca,8609,HUN,PEN,
