race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,3,,102,WANGXiran,9451,CHN,1:36.310,Q
0,2,1,,138,CHENTong,9449,CHN,1:36.416,Q
0,3,5,,148,AnnaDAVYDENKO,8648,UKR,1:40.800,
0,4,4,,104,PetraVANKOVA,8705,CZE,1:58.947,
0,PEN,2,,103,MiladaDOSLA,8729,CZE,PEN,
1,1,2,,130,MALAGICHEmina,7989,RUS,1:35.922,Q
1,2,4,,116,AsselTAISHMANOVA,9259,KAZ,1:51.730,Q
1,3,6,,143,YanaKHAN,9405,KAZ,1:56.256,
1,4,5,,35,MariyaIZAFATAVA,8651,BLR,2:04.329,
1,5,1,,72,ZAKHAROVAEvgeniya,7715,RUS,2:08.775,ADV
1,PEN,3,,108,MartaKNOCH,9459,HUN,PEN,
2,1,2,,89,RUSNAKOVAPetra,9297,SVK,1:36.450,Q
2,2,1,,75,STORMOWSKAKamila,9008,POL,1:36.495,Q
2,3,4,,73,IZAFATAVAHanna,9068,BLR,1:37.806,
2,4,3,,36,UZAKOVAMariia-Mahdalyna,8759,UKR,1:38.608,
2,5,5,,82,MYKHALCHUKDiana,7426,UKR,1:39.799,
