race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,2,,77,BLAISDanae,9090,CAN,1:35.417,Q
0,2,1,,2,CHOIMinJeong,8625,KOR,1:35.467,Q
0,3,4,,16,MASCITTOCynthia,9193,ITA,1:35.472,
0,4,3,,32,SEJPALOVA-HRUZOVAMichaela,8553,CZE,1:35.683,
1,1,3,,48,HANYuTong,8365,CHN,1:33.561,Q
1,2,2,,21,HIRAIAmi,8618,JPN,1:33.653,Q
1,3,1,,121,SZILICZEI-NEMETRebeka,8737,HUN,1:33.709,
1,4,5,,30,RUSNAKOVAPetra,9297,SVK,1:33.968,
1,5,4,,35,UZAKOVAMariia-Mahdalyna,8759,UKR,1:35.753,
2,1,3,,130,NOHDoHee,7986,KOR,1:32.398,Q
2,2,2,,55,SIGHELArianna,8088,ITA,1:32.404,Q
2,3,4,,12,deVRIESRianne,8333,NED,1:32.495,
2,4,5,,118,ZHANGYuting,9331,CHN,1:32.587,
2,PEN,1,,135,SofyaBOYTSOVA,9286,RUS,PEN,
3,1,3,,23,SARAULTCourtneyLee,9223,CAN,1:35.130,Q
3,2,2,,85,BOTTERGOMEZNicole,8741,ITA,1:35.281,Q
3,3,4,,17,SANTOSKristen,8527,USA,notime,ADV
3,PEN,1,,80,PatrycjaMALISZEWSKA,6154,POL,PEN,
4,1,1,,11,AnnaSEIDEL,8562,GER,1:33.743,Q
4,2,4,,10,DESMETHanne,8699,BEL,1:33.839,Q
4,3,2,,68,KIKUCHIMoemi,7584,JPN,1:34.112,
4,4,3,,86,PetraVANKOVA,8705,CZE,1:36.201,
5,1,2,,15,EFREMENKOVAEkaterina,8750,RUS,1:32.848,Q
5,2,4,,53,GAGNONClaudia,9381,CAN,1:32.998,Q
5,3,5,,13,PIERRONVeronique,6196,FRA,1:33.070,
5,4,3,,125,YunaKOIKE,8670,JPN,1:36.320,
5,PEN,1,,138,AprilSHIN,8526,USA,PEN,
6,1,1,,45,ZHANGChutong,9452,CHN,1:34.250,Q
6,2,3,,19,HUOTMARCHANDTifany,7976,FRA,1:34.370,Q
6,3,2,,27,BACSKAISaraLuca,8609,HUN,1:34.644,
6,4,4,,137,HaileyCHOI,9567,USA,1:34.748,
7,1,2,,5,KIMJiYoo,8764,KOR,1:30.244,Q
7,2,3,,132,VELZEBOERXandra,9275,NED,1:30.260,Q
7,3,1,,123,DeannaLOCKETT,9603,HUN,1:30.302,q
7,4,4,,49,KONSTANTINOVAEkaterina,8510,RUS,1:30.639,
7,5,5,,134,TOPOLSKAGabriela,9411,POL,1:35.158,
