race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
0,2,4,,14,ShaoangLIU,8564,HUN,2:13.665,,
0,3,7,,5,SemenELISTRATOV,7293,RUS,2:13.740,,
0,4,3,,32,AYRAPETYANDenis,8098,RUS,2:13.896,,
0,5,6,,41,BYKANOVVladislav,6178,ISR,2:14.108,,
0,6,2,,19,CONFORTOLAYuri,6561,ITA,2:14.511,,
0,PEN,1,,18,ThibautFAUCONNET,6785,FRA,PEN,,
1,1,1,,166,SITNIKOVPavel,9133,RUS,2:29.801,,
1,2,4,,65,BREEUWSMADaan,7218,NED,2:29.824,,
1,3,5,,31,DESMETStijn,8706,BEL,2:29.981,,
1,4,3,,23,DOTTITommaso,7604,ITA,2:30.082,,
1,5,2,,139,ANTONIOLIMattia,8572,ITA,2:30.163,,
1,6,6,,30,SCHUBERTChristoph,7734,GER,2:30.569,,
1,7,7,,42,TREACYFarrell,8392,GBR,3:03.220,,
