race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,1,,57,PARKJiWon,8765,KOR,2:20.622,
0,2,3,,7,LEEJuneSeo,9370,KOR,2:21.114,
0,3,5,,164,HAYASHIIbuki,9403,JPN,2:21.820,
0,4,4,,141,HEOAndrew,9443,USA,2:21.960,
0,5,7,,23,YOSHINAGAKazuki,8745,JPN,2:30.378,
0,6,2,,97,ANKai,9168,CHN,2:38.379,
0,7,6,,9,DUBOISSteven,9092,CAN,2:42.823,
1,1,3,,3,SemenELISTRATOV,7293,RUS,2:39.131,
1,2,2,,6,WATANABEKeita,7605,JPN,2:39.159,
1,3,1,,24,BYKANOVVladislav,6178,ISR,2:39.292,
1,4,7,,101,ANIKEJRafal,8749,POL,2:39.756,
1,5,4,,158,HANTianyu,8388,CHN,2:39.825,
1,6,6,,61,AYRAPETYANDenis,8098,RUS,2:40.173,
1,7,5,,13,CONFORTOLAYuri,6561,ITA,2:41.859,
