race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,7,,8,KNEGTSjinkie,7352,NED,2:15.879,Q
0,2,2,,57,WATANABEKeita,7605,JPN,2:15.971,Q
0,3,1,,20,CsabaBURJAN,7738,HUN,2:16.214,q
0,4,6,,171,AdamCALLISTER,7954,USA,2:16.216,
0,5,4,,166,SITNIKOVPavel,9133,RUS,2:16.696,
0,6,3,,26,HANDEIOleh,9073,UKR,2:16.853,
0,7,5,,133,TREACYNiall,9390,GBR,2:18.247,
1,2,3,,70,TRANAaron,8528,USA,2:12.046,Q
1,3,2,,130,LIWenlong,9453,CHN,2:12.271,q
1,4,5,,19,CONFORTOLAYuri,6561,ITA,2:12.331,
1,5,1,,174,KAZHGALINurtilek,8676,KAZ,2:12.549,
1,6,6,,66,BillySIMMS,7926,GBR,2:22.689,
2,1,4,,152,HONGKyungHwan,9190,KOR,2:15.917,Q
2,2,3,,154,LEEJuneSeo,9370,KOR,2:16.053,Q
2,3,5,,128,YUSongnan,9388,CHN,2:16.919,
2,4,2,,151,SHAMUKHANOVYerkebulan,8672,KAZ,2:19.552,
2,5,1,,108,MURPHYPeter,9269,LUX,2:19.799,
2,6,6,,162,MateuszKRZEMINSKI,9412,POL,2:22.507,
3,1,4,,143,HirokiYOKOYAMA,7932,JPN,2:11.392,Q
3,2,2,,80,LEPAPESebastien,7554,FRA,2:11.595,Q
3,3,3,,1,HAMELINCharles,6610,CAN,2:11.613,q
3,4,5,,62,CASSINELLIAndrea,7741,ITA,2:12.830,
3,5,6,,170,JonathanSO,9442,USA,2:15.196,
3,6,1,,117,NIESCIERKarol,9126,POL,2:18.134,
4,1,4,,4,LIMHyoJun,9324,KOR,2:14.993,Q
4,2,5,,125,DUBOISSteven,9092,CAN,2:15.492,Q
4,3,3,,23,DOTTITommaso,7604,ITA,2:15.977,q
4,4,6,,163,VladimirGRIGOREV,7826,RUS,2:18.505,
4,5,1,,161,ADAMSKIPawel,9284,POL,2:20.804,
4,6,2,,27,deLAATItzhak,7746,NED,notime,
5,1,7,,32,AYRAPETYANDenis,8098,RUS,2:17.557,Q
5,2,4,,41,BYKANOVVladislav,6178,ISR,2:17.661,Q
5,3,5,,31,DESMETStijn,8706,BEL,2:17.692,
5,4,2,,172,WANGPengyu,9231,CHN,2:17.900,
5,5,6,,137,ColeWilliamIsaacKRUEGER,9329,HUN,2:18.622,
5,6,3,,30,SCHUBERTChristoph,7734,GER,2:19.849,
5,7,1,,42,TREACYFarrell,8392,GBR,2:22.034,
6,1,3,,18,ThibautFAUCONNET,6785,FRA,2:13.691,Q
6,2,2,,22,DIONPascal,8999,CAN,2:14.074,Q
6,3,4,,156,EMONSFriso,9276,NED,2:14.194,q
6,4,6,,29,JUNGHyunWoo(Andy),8575,AUS,2:18.831,
6,5,1,,158,MarcGONZALES,9409,PHI,2:23.343,
6,6,5,,173,CHUSidneyK,9056,HKG,2:23.477,
